date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,Audacy/Entercom,WDAF-FM,1:20:00 AM,"BARRETT, GABBY",The Good Ones,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,1:24:00 AM,DAN + SHAY,Steal My Love,duo,men,multiethnic,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,1:26:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,1:29:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,1:32:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,1:35:00 AM,"CHESNEY, KENNY",Save It For A Rainy Day,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,1:38:00 AM,"OWEN, JAKE",Barefoot Blue Jean Night,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,1:41:00 AM,"URBAN, KEITH/PINK",One Too Many,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,1:44:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,1:48:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,1:52:00 AM,"SHELTON, BLAKE",A Guy With A Girl,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,1:54:00 AM,"MARLOWE, KAMERON",Giving You Up,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,1:58:00 AM,LADY ANTEBELLUM,Bartender,trio,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:02:00 AM,"SHANE, ELVIE",My Boy,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:05:00 AM,"BRYAN, LUKE",One Margarita,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,2:08:00 AM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,2:13:00 AM,"BRICE, LEE",Rumor,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,2:16:00 AM,"DAVIS, JORDAN",Almost Maybes,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,2:19:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:22:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:25:00 AM,"SWIFT, TAYLOR",I Bet You Think About Me,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:29:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,collab,male-female,white,KansasCity,X,B2BCombWomen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:32:00 AM,"HUNT, SAM",House Party,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:35:00 AM,"SHELTON, BLAKE",Honey Bee,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,2:39:00 AM,"ALDEAN, JASON",Blame It On You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,2:43:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:46:00 AM,"MOORE, JUSTIN",We Didn't Have Much,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:49:00 AM,DAN + SHAY,All To Myself,duo,men,multiethnic,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:52:00 AM,"RHETT, THOMAS",Slow Down Summer,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,2:55:00 AM,"YOUNG, BRETT",Like I Loved You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,2:59:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:02:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,collab,men,multiethnic,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:05:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:07:00 AM,"HUNT, SAM",Make You Miss Me,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:11:00 AM,"PARKER, DREW",While You're Gone,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:17:00 AM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:21:00 AM,"MORRIS, MAREN",The Bones,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:24:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:27:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:30:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:33:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:36:00 AM,"BENTLEY, DIERKS",What Was I Thinkin',solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:39:00 AM,DAN + SHAY,Nothin' Like You,duo,men,multiethnic,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:43:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:46:00 AM,ZAC BROWN BAND,Same Boat,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:49:00 AM,"BRYAN, LUKE",Down To One,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:53:00 AM,"PARDI, JON",Heartache Medication,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,3:56:00 AM,"ARTS, TENILLE","Back Then, Right Now",solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,3:59:00 AM,LADY ANTEBELLUM,Just A Kiss,trio,male-female,white,KansasCity,X,B2BCombWomen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,4:03:00 AM,"MCCREERY, SCOTTY",You Time,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,4:06:00 AM,"LANE, CHRIS","Big, Big Plans",solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:09:00 AM,"URBAN, KEITH",God Whispered Your Name,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:13:00 AM,"SHELTON, BLAKE",I'll Name The Dogs,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:16:00 AM,"RHETT, THOMAS",What's Your Country Song,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:19:00 AM,DAN + SHAY,Steal My Love,duo,men,multiethnic,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,4:22:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,4:25:00 AM,"SCOTT, DYLAN",New Truck,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:28:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:31:00 AM,"UNDERWOOD, CARRIE",Before He Cheats,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,4:34:00 AM,"REXHA, BEBE/FLORIDA GEORGIA LINE",Meant To Be,collab,male-female,white,KansasCity,X,B2BCombWomen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,4:39:00 AM,"MOON, NIKO",Good Time,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,4:43:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:46:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:49:00 AM,OLD DOMINION,No Such Thing As A Broken...,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:52:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:55:00 AM,BROTHERS OSBORNE,Stay A Little Longer,duo,men,white,KansasCity,B2Bmen,B2BCombMen,X,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,4:59:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,KansasCity,X,X,X,X
1/7/22,Audacy/Entercom,WDAF-FM,5:02:00 AM,"HUNT, SAM",Breaking Up Was Easy In The...,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:06:00 AM,"RUCKER, DARIUS",Beers And Sunshine,solo,men,black,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:09:00 AM,"BENTLEY, DIERKS",Living,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:14:00 AM,"BRYAN, LUKE",What She Wants Tonight,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,5:17:00 AM,"WILSON, LAINEY",Things A Man Oughta Know,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:21:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:24:00 AM,"MOORE, JUSTIN",We Didn't Have Much,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:27:00 AM,PARMALEE,Take My Name,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,5:29:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:32:00 AM,"CHESNEY, KENNY",I Go Back,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:36:00 AM,"BARRETT, GABBY",I Hope,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:42:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,collab,male-female,white,KansasCity,X,B2BCombWomen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:45:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:48:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,5:51:00 AM,"YOUNG, BRETT",Here Tonight,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,5:54:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,5:58:00 AM,"CURRINGTON, BILLY",Good Directions,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,6:03:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,6:06:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),collab,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,6:17:00 AM,"BRICE, LEE",Memory I Don't Mess With,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,6:21:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,6:32:00 AM,"SCOTT, DYLAN",Nobody,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,6:34:00 AM,ZAC BROWN BAND,Same Boat,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,6:45:00 AM,FLORIDA GEORGIA LINE,Long Live,duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,6:48:00 AM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,collab,male-female,multiethnic,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,6:52:00 AM,"CHURCH, ERIC",Hell Of A View,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,6:55:00 AM,"DIFFIE, JOE",Prop Me Up Beside The...(If..),solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,6:59:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,collab,men,multiethnic,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,7:02:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,7:06:00 AM,"MOORE, KIP",Somethin' 'Bout A Truck,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,7:16:00 AM,"BENTLEY, DIERKS",5-1-5-0,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,7:20:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,7:23:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,KansasCity,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,Audacy/Entercom,WDAF-FM,7:28:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,7:36:00 AM,"OWEN, JAKE",Made For You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,7:42:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,7:49:00 AM,"URBAN, KEITH/PINK",One Too Many,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,7:52:00 AM,ZAC BROWN BAND,Whatever It Is,group,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,7:59:00 AM,"CHESNEY, KENNY",Get Along,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,8:03:00 AM,"MOORE, JUSTIN",We Didn't Have Much,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,8:06:00 AM,"PAISLEY, BRAD",I'm Gonna Miss Her,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,8:10:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,8:18:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,8:21:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,8:32:00 AM,"DAVIS, JORDAN",Almost Maybes,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,8:35:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),collab,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,8:42:00 AM,"HUNT, SAM",Breaking Up Was Easy In The...,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,8:48:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,8:51:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,8:56:00 AM,"BROWN, KANE",Cool Again,solo,men,multiethnic,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,8:58:00 AM,"LYNCH, DUSTIN",Where It's At,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:02:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:05:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:08:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:12:00 AM,DAN + SHAY,I Should Probably Go To Bed,duo,men,multiethnic,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:18:00 AM,"BRYAN, LUKE",Down To One,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:21:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WDAF-FM,9:24:00 AM,"ARTS, TENILLE",Somebody Like That,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:28:00 AM,ZAC BROWN BAND,Same Boat,group,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WDAF-FM,9:32:00 AM,"MCCREERY, SCOTTY",You Time,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
