date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,Cumulus,WNNF-FM,5:49:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,5:52:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,5:56:00 AM,"ALDEAN, JASON",When She Says Baby,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,6:00:00 AM,"WILSON, LAINEY",Things A Man Oughta Know,solo,women,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,6:03:00 AM,OLD DOMINION,Break Up With Him,group,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,6:07:00 AM,"MCCOLLUM, PARKER",Pretty Heart,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,6:11:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,6:13:00 AM,"RHETT, THOMAS",Sixteen,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,6:17:00 AM,"PARDI, JON",Tequila Little Time,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,6:27:00 AM,ZAC BROWN BAND,Homegrown,group,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,6:31:00 AM,"BARRETT, GABBY",The Good Ones,solo,women,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,6:34:00 AM,"JANSON, CHRIS",Done,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,6:44:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,6:48:00 AM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,collab,male-female,multiethnic,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,6:51:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,collab,men,multiethnic,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:01:00 AM,"ALDEAN, JASON",Blame It On You,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:05:00 AM,"BENTLEY, DIERKS",Somewhere On A Beach,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,7:08:00 AM,LADY ANTEBELLUM,Champagne Night,trio,male-female,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:12:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:15:00 AM,"GILBERT, BRANTLEY",You Don't Know Her Like I Do,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,7:19:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,collab,male-female,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:29:00 AM,"SCOTT, DYLAN",My Girl,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:33:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,7:35:00 AM,"WALLEN, MORGAN",More Than My Hometown,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,7:45:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:48:00 AM,"ALDEAN, JASON",Dirt Road Anthem,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,7:51:00 AM,"BRICE, LEE",Memory I Don't Mess With,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,8:00:00 AM,"BRYAN, LUKE",Waves,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,8:05:00 AM,DAN + SHAY,Tequila,duo,men,multiethnic,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:08:00 AM,"MORRIS, MAREN",The Bones,solo,women,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:12:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,collab,men,multiethnic,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:15:00 AM,FLORIDA GEORGIA LINE,H.O.L.Y.,duo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:18:00 AM,ZAC BROWN BAND,Same Boat,group,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,8:28:00 AM,"RUCKER, DARIUS",Wagon Wheel,solo,men,black,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:33:00 AM,"COMBS, LUKE",Better Together,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:36:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,collab,men,multiethnic,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:47:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:50:00 AM,"DICKERSON, RUSSELL",Every Little Thing,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,8:53:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,9:02:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Nobody But You,collab,male-female,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:05:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,collab,male-female,white,Cincinnati,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,Cumulus,WNNF-FM,9:08:00 AM,"COMBS, LUKE",Hurricane,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:12:00 AM,"RUCKER, DARIUS",Beers And Sunshine,solo,men,black,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:15:00 AM,"MOON, NIKO",Good Time,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:18:00 AM,"PARDI, JON",Heartache Medication,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,9:22:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,9:25:00 AM,"BROWN, KANE",Lose It,solo,men,multiethnic,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:28:00 AM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:31:00 AM,"YOUNG, BRETT",Lady,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,9:34:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,9:37:00 AM,"DENNING, TRAVIS",After A Few,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,9:40:00 AM,"CHESNEY, KENNY",Knowing You,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,9:44:00 AM,"LAMBERT, MIRANDA",Mama's Broken Heart,solo,women,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:47:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,9:50:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:01:00 AM,"HUNT, SAM",Body Like A Back Road,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:04:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:08:00 AM,"LYNCH, DUSTIN",Seein' Red,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:11:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,collab,male-female,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,10:14:00 AM,"WILSON, LAINEY",Things A Man Oughta Know,solo,women,white,Cincinnati,X,B2BCombWomen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,10:17:00 AM,"CHURCH, ERIC",Drink In My Hand,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,10:20:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,10:23:00 AM,"CURRINGTON, BILLY",People Are Crazy,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,10:27:00 AM,"YOUNG, CHRIS",Hangin' On,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:30:00 AM,"BARRETT, GABBY",The Good Ones,solo,women,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,10:33:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,10:37:00 AM,"SMITH, GRANGER",Backroad Song,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:41:00 AM,FLORIDA GEORGIA LINE,Long Live,duo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:43:00 AM,"RHETT, THOMAS",Get Me Some Of That,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:46:00 AM,"BRYAN, LUKE",Waves,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,10:50:00 AM,"PARDI, JON",Tequila Little Time,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,11:02:00 AM,"BENTLEY, DIERKS",Living,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,11:06:00 AM,"BENTLEY, DIERKS",Am I The Only One,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WNNF-FM,11:09:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,11:11:00 AM,"ALDEAN, JASON",Blame It On You,solo,men,white,Cincinnati,X,X,B2BStraight,X
1/7/22,Cumulus,WNNF-FM,11:15:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,Cincinnati,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
