date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,iHeartMedia,WCOL-FM,3:31:00 AM,"YOUNG, BRETT",Here Tonight,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,3:35:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,3:43:00 AM,"MUNSICK, IAN",Long Haul,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,3:47:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,3:50:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,3:52:00 AM,"LAMBERT, MIRANDA",The House That Built Me,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,3:56:00 AM,"ALLAN, GARY",Nothing On But The Radio,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,4:00:00 AM,"SCOTT, DYLAN",My Girl,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,4:03:00 AM,"RHETT, THOMAS",Country Again,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,4:06:00 AM,"DICKERSON, RUSSELL",Home Sweet,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,4:10:00 AM,"MCGRAW, TIM",Something Like That,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,4:13:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,4:21:00 AM,"PARDI, JON",Tequila Little Time,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,4:25:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,4:28:00 AM,"CHESNEY, KENNY",Get Along,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,4:31:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Columbus,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,4:34:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,collab,men,multiethnic,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BPOCMen
1/7/22,iHeartMedia,WCOL-FM,4:37:00 AM,"PARDI, JON",Dirt On My Boots,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,4:40:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,4:54:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,4:58:00 AM,"ELDREDGE, BRETT",Drunk On Your Love,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,5:00:00 AM,HARDY,Give Heaven Some Hell,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,5:04:00 AM,"HUNT, SAM",Body Like A Back Road,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,5:06:00 AM,"OWEN, JAKE",Made For You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,5:10:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,5:18:00 AM,"BRICE, LEE",Love Like Crazy,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,5:21:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,collab,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,5:25:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,5:33:00 AM,"BENTLEY, DIERKS",Gone,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,5:37:00 AM,"YOUNG, CHRIS",I'm Comin' Over,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,6:03:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,6:07:00 AM,"MCCREERY, SCOTTY",You Time,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,6:21:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,6:35:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,6:38:00 AM,"BRYAN, LUKE",Roller Coaster,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,6:55:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,collab,male-female,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,6:59:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,B2BCombWomen,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,7:03:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Columbus,X,B2BCombWomen,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,7:05:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Nobody But You,collab,male-female,white,Columbus,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,iHeartMedia,WCOL-FM,7:18:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,7:35:00 AM,"BRYAN, LUKE",Kiss Tomorrow Goodbye,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,7:38:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,collab,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,7:54:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,7:57:00 AM,"BRICE, LEE",One Of Them Girls,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,8:01:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,8:05:00 AM,"ATKINS, RODNEY",If You're Going Through Hell,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,8:08:00 AM,ZAC BROWN BAND,Same Boat,group,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,8:20:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,8:35:00 AM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,collab,male-female,multiethnic,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,8:38:00 AM,HARDY,Give Heaven Some Hell,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,8:55:00 AM,FLORIDA GEORGIA LINE,Long Live,duo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,8:58:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,9:01:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,9:05:00 AM,"GILBERT, BRANTLEY",Bottoms Up,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,9:08:00 AM,"HUNT, SAM",Kinfolks,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,9:23:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,9:37:00 AM,"CHESNEY, KENNY",I Go Back,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,9:41:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,9:44:00 AM,"SHANE, ELVIE",My Boy,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,9:47:00 AM,"MCCREERY, SCOTTY",You Time,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,9:50:00 AM,"LAMBERT, MIRANDA",Mama's Broken Heart,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,9:53:00 AM,"BRICE, LEE",Memory I Don't Mess With,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,10:03:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,10:06:00 AM,"BRYAN, LUKE",Down To One,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,10:10:00 AM,"BENTLEY, DIERKS",Free And Easy (Down The...),solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,10:13:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,collab,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,10:17:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,collab,male-female,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,10:20:00 AM,FLORIDA GEORGIA LINE,Cruise,duo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,10:24:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,10:36:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,10:39:00 AM,"HUNT, SAM",23,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,10:42:00 AM,"KRAUSS, ALISON/UNION STATION",When You Say Nothing At All,group,male-female,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,10:46:00 AM,"RHETT, THOMAS",Sixteen,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,10:49:00 AM,"OWEN, JAKE",Made For You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,10:53:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:04:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,11:07:00 AM,"BRICE, LEE",One Of Them Girls,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,11:10:00 AM,"ALLAN, GARY",Nothing On But The Radio,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:14:00 AM,"CHESNEY, KENNY",Knowing You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:17:00 AM,"RHETT, THOMAS",Unforgettable,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:20:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,11:24:00 AM,"WALLEN, MORGAN",Whiskey Glasses,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,11:37:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:41:00 AM,"JOHNSON, CODY",Til You Can't,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:44:00 AM,"URBAN, KEITH",Somebody Like You,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:48:00 AM,ZAC BROWN BAND,Same Boat,group,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,11:51:00 AM,"ALDEAN, JASON",The Only Way I Know,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:03:00 PM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,12:06:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Columbus,X,B2BCombWomen,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,12:09:00 PM,RASCAL FLATTS,Stand,trio,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,12:12:00 PM,"DAVIS, JORDAN",Take It From Me,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:15:00 PM,HARDY,Give Heaven Some Hell,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:18:00 PM,"CHESNEY, KENNY",Get Along,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:22:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),collab,women,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,12:35:00 PM,"HUNT, SAM",Kinfolks,solo,men,white,Columbus,X,X,B2BStraight,X
1/7/22,iHeartMedia,WCOL-FM,12:38:00 PM,"PARDI, JON",Tequila Little Time,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:41:00 PM,"MCGRAW, TIM",Something Like That,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:44:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,collab,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:47:00 PM,"YOUNG, BRETT",Lady,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,12:51:00 PM,"SHELTON, BLAKE",Honey Bee,solo,men,white,Columbus,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WCOL-FM,1:02:00 PM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Columbus,X,X,B2BStraight,X
