date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,iHeartMedia,WTQR-FM,3:08:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,3:16:00 AM,"RODGERS, JAMESON",Missing One,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,3:19:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,3:22:00 AM,"ALAINA, LAUREN/PARDI, JON",Getting Over Him,collab,male-female,white,Greensboro,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,iHeartMedia,WTQR-FM,3:25:00 AM,"CHESNEY, KENNY",Save It For A Rainy Day,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,3:28:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,3:31:00 AM,"YOUNG, BRETT",Here Tonight,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,3:35:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,3:43:00 AM,"FULCHER, RAY",Girl In It,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,3:46:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,3:50:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,3:52:00 AM,"LAMBERT, MIRANDA",The House That Built Me,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,3:56:00 AM,"ALLAN, GARY",Nothing On But The Radio,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,4:00:00 AM,"SCOTT, DYLAN",My Girl,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,4:03:00 AM,"RHETT, THOMAS",Country Again,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,4:06:00 AM,"DICKERSON, RUSSELL",Home Sweet,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,4:10:00 AM,"MCGRAW, TIM",Something Like That,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,4:13:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,4:21:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,Greensboro,B2Bwomen,B2BCombWomen,B2BStraight,B2BwhiteWomen
1/7/22,iHeartMedia,WTQR-FM,4:24:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,4:28:00 AM,"CHESNEY, KENNY",Get Along,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,4:31:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,4:34:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,collab,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BPOCMen
1/7/22,iHeartMedia,WTQR-FM,4:37:00 AM,"PARDI, JON",Dirt On My Boots,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,4:40:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,4:51:00 AM,"JANSON, CHRIS",Bye Mom,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,4:55:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,4:58:00 AM,"ELDREDGE, BRETT",Drunk On Your Love,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:01:00 AM,"ALDEAN, JASON",Crazy Town,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:03:00 AM,"STELL, MATT",Prayed For You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:07:00 AM,"URBAN, KEITH",Somebody Like You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:10:00 AM,"CHESNEY, KENNY",Knowing You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:23:00 AM,"BRICE, LEE",Hard To Love,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:26:00 AM,"SHELTON, BLAKE",God's Country,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:29:00 AM,"SWIFT, TAYLOR",Mean,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,5:33:00 AM,OLD DOMINION,Hotel Key,group,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,5:36:00 AM,"MOON, NIKO",Good Time,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:39:00 AM,"COMBS, LUKE",She Got The Best Of Me,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:50:00 AM,"JANSON, CHRIS",Done,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:54:00 AM,"URBAN, KEITH",Wasted Time,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,5:57:00 AM,"GRACIN, JOSH",Nothin' To Lose,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,6:06:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,6:10:00 AM,ZAC BROWN BAND,Toes,group,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,6:20:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,6:26:00 AM,FLORIDA GEORGIA LINE,Long Live,duo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,6:37:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,6:47:00 AM,"URBAN, KEITH",Better Life,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,6:51:00 AM,"BRYAN, LUKE",Waves,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,6:56:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:01:00 AM,BROOKS & DUNN,Brand New Man,duo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:02:00 AM,"MELLENCAMP, JOHN C",Jack & Diane,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,7:05:00 AM,"BALLERINI, KELSEA",Love Me Like You Mean It,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:07:00 AM,"UNDERWOOD, CARRIE",Before He Cheats,solo,women,white,Greensboro,B2Bwomen,B2BCombWomen,B2BStraight,B2BwhiteWomen
1/7/22,iHeartMedia,WTQR-FM,7:08:00 AM,COOLIO,Gangsta's Paradise,solo,men,black,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:11:00 AM,"MUSGRAVES, KACEY",Follow Your Arrow,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:12:00 AM,USHER/LUDACRIS/LIL JON,Yeah,collab,men,black,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:26:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:40:00 AM,"PARDI, JON",Tequila Little Time,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,7:49:00 AM,"SWIFT, TAYLOR",Mean,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:53:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Greensboro,X,B2BCombWomen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,7:58:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Greensboro,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,iHeartMedia,WTQR-FM,8:05:00 AM,"HUNT, SAM",Kinfolks,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,8:18:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,8:25:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,8:49:00 AM,"MORGAN, CRAIG",That's What I Love About Sun.,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,8:52:00 AM,ZAC BROWN BAND,Same Boat,group,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,8:57:00 AM,"MOON, NIKO",Good Time,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,9:01:00 AM,BROOKS & DUNN,Brand New Man,duo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,9:02:00 AM,"MELLENCAMP, JOHN C",Jack & Diane,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,9:05:00 AM,"BALLERINI, KELSEA",Love Me Like You Mean It,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:07:00 AM,"UNDERWOOD, CARRIE",Before He Cheats,solo,women,white,Greensboro,B2Bwomen,B2BCombWomen,B2BStraight,B2BwhiteWomen
1/7/22,iHeartMedia,WTQR-FM,9:08:00 AM,COOLIO,Gangsta's Paradise,solo,men,black,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:10:00 AM,"MUSGRAVES, KACEY",Follow Your Arrow,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:11:00 AM,USHER/LUDACRIS/LIL JON,Yeah,collab,men,black,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:19:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:27:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:38:00 AM,"YOUNG, BRETT",Lady,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,9:42:00 AM,FLORIDA GEORGIA LINE,This Is How We Roll,duo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,9:45:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:50:00 AM,"RHETT, THOMAS",Sixteen,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,9:53:00 AM,"PAISLEY, BRAD",We Danced,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,9:57:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,10:00:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,10:04:00 AM,"YOUNG, CHRIS",I'm Comin' Over,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:07:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,10:17:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,10:20:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,10:23:00 AM,"RUCKER, DARIUS",Don't Think I Don't Think...,solo,men,black,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,10:25:00 AM,ELI YOUNG BAND,Love Ain't,group,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,10:28:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:31:00 AM,"BRYAN, LUKE",I See You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:34:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:43:00 AM,"ALDEAN, JASON",Dirt Road Anthem,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:47:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:51:00 AM,"DAVIS, JORDAN",Singles You Up,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:54:00 AM,"CHESNEY, KENNY",Don't Happen Twice,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,10:57:00 AM,"BENTLEY, DIERKS",Living,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,11:00:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,11:03:00 AM,"OWEN, JAKE",Barefoot Blue Jean Night,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,11:06:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,11:16:00 AM,"BRYAN, LUKE",Waves,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,11:19:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,11:22:00 AM,MONTGOMERY GENTRY,Something To Be Proud Of,duo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WTQR-FM,11:26:00 AM,"ALLEN, JIMMIE",Best Shot,solo,men,black,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WTQR-FM,11:29:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,collab,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BPOCMen
