date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_race,b2b_raceGender
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:07:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:18:00 PM,"GILBERT, BRANTLEY",The Weekend,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:21:00 PM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:25:00 PM,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:28:00 PM,"BRYAN, LUKE",Fast,2015,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:31:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:34:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:38:00 PM,"RICE, CHASE",Eyes On You,2017,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:48:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:52:00 PM,"CHESNEY, KENNY",All The Pretty Girls,2016,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:55:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,4:59:00 PM,"RHETT, THOMAS",Unforgettable,2017,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:01:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:05:00 PM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:08:00 PM,"JANSON, CHRIS",Bye Mom,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:20:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:24:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:27:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:30:00 PM,"MCGRAW, TIM",Live Like You Were Dying,2004,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:35:00 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:38:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:48:00 PM,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:53:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,5:56:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:00:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:04:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:08:00 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:19:00 PM,"MCCREERY, SCOTTY",This Is It,2018,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:23:00 PM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:26:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:29:00 PM,"BENTLEY, DIERKS","Woman, Amen",2018,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:32:00 PM,"PARDI, JON",Ain't Always The Cowboy,2019,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:35:00 PM,"OWEN, JAKE",The One That Got Away,2011,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:38:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:49:00 PM,"UNDERWOOD, CARRIE",Cowboy Casanova,2009,G,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:53:00 PM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:56:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",PMD,Mount Wilson FM,KKGO-FM,6:59:00 PM,DAN + SHAY,Nothin' Like You,2014,G,c-,duo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:02:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:06:00 PM,"SHELTON, BLAKE/STEFANI, GWEN",Nobody But You,2019,G,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:10:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:22:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:25:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:28:00 PM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:31:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:34:00 PM,"UNDERWOOD, CARRIE",All-American Girl,2007,G,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:38:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,LosAngeles,X,B2BCombWomen,B2BCollabWomen,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:49:00 PM,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:53:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:56:00 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,7:59:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:03:00 PM,"YOUNG, BRETT",Like I Loved You,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:06:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:10:00 PM,LITTLE BIG TOWN,Better Man,2016,G,c-,group,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:21:00 PM,"LANE, CHRIS",Fill Them Boots,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:24:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:27:00 PM,"ALAINA, LAUREN/PARDI, JON",Getting Over Him,2020,R,c-,collab,male-female,white,LosAngeles,B2Bmixed,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteMixed
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:30:00 PM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:34:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:37:00 PM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:40:00 PM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns The Whiskey,2018,G,c-,collab,male-female,white,LosAngeles,X,X,X,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:51:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,LosAngeles,X,X,X,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:54:00 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,8:57:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:01:00 PM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:04:00 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:08:00 PM,"PARDI, JON",Night Shift,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:10:00 PM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:19:00 PM,"DAVIS, JORDAN",Slow Dance In A Parking Lot,2017,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:22:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:25:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:29:00 PM,"MCGRAW, TIM",Real Good Man,2002,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:33:00 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:37:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:41:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:48:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:52:00 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:55:00 PM,LADY ANTEBELLUM,What A Song Can Do,2021,R,c-,trio,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,9:59:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:02:00 PM,"ALDEAN, JASON",You Make It Easy,2018,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:05:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:09:00 PM,OLD DOMINION,Written In The Sand,2017,G,c-,group,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:18:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:21:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:25:00 PM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:28:00 PM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:32:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:35:00 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:39:00 PM,"CURRINGTON, BILLY",Do I Make You Wanna,2015,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:47:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:51:00 PM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:54:00 PM,"BROWN, KANE",Good As You,2018,G,c-,solo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,10:57:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,LosAngeles,X,X,X,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:01:00 PM,"DAN + SHAY/BIEBER, JUSTIN","10,000 Hours",2019,G,c-,collab,men,multiethnic,LosAngeles,X,X,X,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:04:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,X,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:07:00 PM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,2016,G,c-,collab,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:11:00 PM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:19:00 PM,"TENPENNY, MITCHELL",Drunk Me,2018,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:22:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:25:00 PM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:28:00 PM,"ALDEAN, JASON",They Don't Know,2016,G,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:31:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:34:00 PM,"MARLOWE, KAMERON",Giving You Up,2019,C,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:38:00 PM,"BARRETT, GABBY",The Good Ones,2019,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:42:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,LosAngeles,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2Bwhite,B2BwhiteWomen
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:49:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:53:00 PM,"URBAN, KEITH/UNDERWOOD, CARRIE",The Fighter,2016,G,c-,collab,male-female,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:55:00 PM,"RICE, CHASE",If I Were Rock & Roll,2021,R,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
2/25/22,"Monday, Barrett",EVE,Mount Wilson FM,KKGO-FM,11:59:00 PM,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,LosAngeles,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",OVN,Mount Wilson FM,KKGO-FM,12:00:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,LosAngeles,X,X,X,X,X
3/18/22,"Friday, Underwood",OVN,Mount Wilson FM,KKGO-FM,12:03:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,LosAngeles,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",OVN,Mount Wilson FM,KKGO-FM,12:06:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",OVN,Mount Wilson FM,KKGO-FM,12:09:00 AM,FLORIDA GEORGIA LINE,Stay,2012,G,c-,duo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BCollabMen,B2Bwhite,B2BwhiteMen
