date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:09:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:12:00 PM,"NAIL, DAVID",Whatever She's Got,2013,G,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:15:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:18:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:29:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:33:00 PM,"OWEN, JAKE",The One That Got Away,2011,G,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:36:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:39:00 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:43:00 PM,"ZAC BROWN BAND/JACKSON, ALAN",As She's Walking Away,2010,G,c-,collab,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:46:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:49:00 PM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,7:54:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:07:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:10:00 PM,FLORIDA GEORGIA LINE,This Is How We Roll,2013,G,c-,duo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:14:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:17:00 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:20:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:23:00 PM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:26:00 PM,MIDLAND,Sunrise Tells The Story,2021,C,c-,trio,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:38:00 PM,"BROWN, KANE",Cool Again,2020,G,c-,solo,men,multiethnic,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:41:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:44:00 PM,"SHELTON, BLAKE",I'll Name The Dogs,2017,G,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:47:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,8:59:00 PM,"JANSON, CHRIS",Buy Me A Boat,2015,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:01:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:05:00 PM,"COMBS, LUKE/CHURCH, ERIC",Does To Me,2019,G,c-,collab,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:08:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:11:00 PM,"BENTLEY, DIERKS",Drunk On A Plane,2014,G,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:15:00 PM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:18:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:30:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:34:00 PM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:37:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:40:00 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:43:00 PM,ELI YOUNG BAND,Always The Love Songs,2008,G,c-,group,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:46:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,9:49:00 PM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:00:00 PM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:04:00 PM,"BENTLEY, DIERKS",5-1-5-0,2012,G,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:07:00 PM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:11:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:14:00 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:17:00 PM,"MOORE, KIP",Somethin' 'Bout A Truck,2011,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:20:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:32:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:35:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:38:00 PM,"SHELTON, BLAKE",Boys 'Round Here,2013,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:42:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:45:00 PM,"RHETT, THOMAS",Die A Happy Man,2015,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,10:49:00 PM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:00:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:02:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:05:00 PM,"YOUNG, CHRIS",Lonely Eyes,2013,G,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:08:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:12:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Houston,X,B2BCombWomen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:15:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:18:00 PM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:30:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:34:00 PM,"LYNCH, DUSTIN",Hell Of A Night,2014,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:37:00 PM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:40:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:43:00 PM,"HURD, RYAN",Pass It On,2021,C,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:46:00 PM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:55:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Houston,X,X
3/18/22,"Friday, Underwood",EVE,Audacy/Entercom,KSCS-FM,11:59:00 PM,BROTHERS OSBORNE,Stay A Little Longer,2013,G,c-,duo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:00:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:06:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:09:00 AM,"CORBIN, EASTON",Roll With It,2009,G,c-,solo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:12:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:15:00 AM,"WALKER, CLAY",Catching Up With An Ol' Memory,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:18:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:21:00 AM,"URBAN, KEITH",Blue Ain't Your Color,2016,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:24:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:28:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:34:00 AM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:37:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:40:00 AM,"SWINDELL, COLE",Chillin' It,2013,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:43:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:46:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:50:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Houston,X,B2BCombWomen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:53:00 AM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2020,R,c-,collab,male-female,white,Houston,X,B2BCombWomen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,12:56:00 AM,MIDLAND,Sunrise Tells The Story,2021,C,c-,trio,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:01:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:05:00 AM,FLORIDA GEORGIA LINE,Anything Goes,2014,G,c-,duo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:08:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:11:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:14:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:17:00 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:20:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:23:00 AM,"JOSH ABBOTT BAND/MUSGRAVES, KACEY","Oh, Tonight",2010,G,c-,collab,male-female,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:26:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:31:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:33:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:36:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:40:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:43:00 AM,"PARDI, JON",Head Over Boots,2015,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:46:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:50:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:54:00 AM,"HURD, RYAN",Pass It On,2021,C,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,1:56:00 AM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:01:00 AM,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:04:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Houston,X,B2BCombWomen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:07:00 AM,"CURRINGTON, BILLY",Don't It,2014,G,c-,solo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:09:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:12:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:16:00 AM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:19:00 AM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:22:00 AM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:24:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:30:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:33:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:35:00 AM,"CHURCH, ERIC",Round Here Buzz,2015,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:39:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:42:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:45:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:48:00 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:51:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:54:00 AM,"URBAN, KEITH",Sweet Thing,2008,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,2:59:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:03:00 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:07:00 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:10:00 AM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:13:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:16:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:20:00 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:22:00 AM,"SHELTON, BLAKE/ADKINS, TRACE",Hillbilly Bone,2009,G,c-,collab,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:26:00 AM,ELI YOUNG BAND,Love Talking,2022,C,c-,group,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:31:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:34:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Houston,X,X
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:37:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:41:00 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:44:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:48:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:51:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:54:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,3:57:00 AM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,4:02:00 AM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,4:05:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
3/25/22,"Friday, regular",OVN,Audacy/Entercom,KSCS-FM,4:09:00 AM,"HOUSER, RANDY",Runnin' Outta Moonlight,2013,G,c-,solo,men,white,Houston,B2Bmen,B2BCombMen
