date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,iHeartMedia,WMZQ-FM,12:01:00 AM,"JONES, GEORGE",Finally Friday,solo,men,white,WashingtonDC,X,X,X,X
1/7/22,iHeartMedia,WMZQ-FM,12:03:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:06:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:08:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,collab,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:12:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:19:00 AM,"ALAINA, LAUREN/PARDI, JON",Getting Over Him,collab,male-female,white,WashingtonDC,X,B2BCombWomen,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:23:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,solo,men,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:27:00 AM,LADY ANTEBELLUM,Bartender,trio,male-female,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:30:00 AM,"CHURCH, ERIC",Heart On Fire,solo,men,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:34:00 AM,"RHETT, THOMAS",T-Shirt,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,12:37:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,12:40:00 AM,"RODGERS, JAMESON",Some Girls,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,12:50:00 AM,"HUNT, SAM",23,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,12:54:00 AM,"CLARK, CALLISTA",It's 'Cause I Am,solo,women,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,12:56:00 AM,"CURRINGTON, BILLY",Do I Make You Wanna,solo,men,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,1:00:00 AM,"COMBS, LUKE",Lovin' On You,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,1:03:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),collab,women,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,1:07:00 AM,"ALDEAN, JASON",Tonight Looks Good On You,solo,men,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,1:11:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,collab,male-female,white,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,1:19:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,collab,men,multiethnic,WashingtonDC,X,X,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,1:22:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BPOCMen
1/7/22,iHeartMedia,WMZQ-FM,1:26:00 AM,"BRYAN, LUKE",One Margarita,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,iHeartMedia,WMZQ-FM,1:29:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,1:32:00 AM,OLD DOMINION,Make It Sweet,group,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,1:35:00 AM,"HUNT, SAM",23,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,1:38:00 AM,"OWEN, JAKE",The One That Got Away,solo,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,iHeartMedia,WMZQ-FM,1:46:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,collab,men,white,WashingtonDC,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
