date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,Steel City,KFKF-FM,3:16:00 AM,"STRAIT, GEORGE",Living And Living Well,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,3:19:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Steel City,KFKF-FM,3:23:00 AM,LADY ANTEBELLUM,Bartender,trio,male-female,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,3:28:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,KansasCity,X,B2BCombWomen,B2BStraight,X
1/7/22,Steel City,KFKF-FM,3:31:00 AM,BROOKS & DUNN,Red Dirt Road,duo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,3:35:00 AM,DIAMOND RIO,Meet In The Middle,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,3:38:00 AM,"DICKERSON, RUSSELL",Home Sweet,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,3:44:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,3:47:00 AM,"NICHOLS, JOE",Gimmie That Girl,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,3:50:00 AM,"RHETT, THOMAS",Get Me Some Of That,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,3:53:00 AM,"SCOTT, DYLAN",My Girl,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,3:56:00 AM,"BROOKS, GARTH",Ask Me How I Know,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:00:00 AM,"ALLEN, JIMMIE",Make Me Want To,solo,men,black,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Steel City,KFKF-FM,4:03:00 AM,"COMBS, LUKE",Better Together,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Steel City,KFKF-FM,4:06:00 AM,ALABAMA,Born Country,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:09:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:13:00 AM,"GILBERT, BRANTLEY",You Don't Know Her Like I Do,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:16:00 AM,"OWEN, JAKE",Best Thing Since Backroads,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:19:00 AM,"CHURCH, ERIC",Talladega,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:25:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:28:00 AM,"TURNER, JOSH",Long Black Train,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:32:00 AM,"MONTGOMERY, JOHN MICHAEL",I Swear,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:36:00 AM,"ARTS, TENILLE","Back Then, Right Now",solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,4:43:00 AM,"URBAN, KEITH",Somebody Like You,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,4:47:00 AM,"ANDRESS, INGRID",More Hearts Than Mine,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,4:50:00 AM,"ALDEAN, JASON",Big Green Tractor,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,4:54:00 AM,"SHANE, ELVIE",My Boy,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,4:57:00 AM,LONESTAR,What About Now,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:08:00 AM,"COMBS, LUKE",When It Rains It Pours,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:12:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:17:00 AM,RASCAL FLATTS,Prayin' For Daylight,trio,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:20:00 AM,ZAC BROWN BAND,Keep Me In Mind,group,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:24:00 AM,"PARDI, JON",Tequila Little Time,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:30:00 AM,"CHESNEY, KENNY",Get Along,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:42:00 AM,"MURPHY, DAVID LEE",Dust On The Bottle,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:49:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:52:00 AM,"STRAIT, GEORGE",She'll Leave You With A Smile,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:55:00 AM,BROOKS & DUNN,Boot Scootin' Boogie,duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,5:58:00 AM,"SWINDELL, COLE",Ain't Worth The Whiskey,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,6:09:00 AM,"BLACK, CLINT",Like The Rain,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,6:13:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,6:20:00 AM,"SHELTON, BLAKE",God Gave Me You,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,6:23:00 AM,"RHETT, THOMAS",What's Your Country Song,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,6:26:00 AM,FLORIDA GEORGIA LINE,Round Here,duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,6:31:00 AM,"PRESLEY, ELVIS",Moody Blue,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,6:42:00 AM,BIG & RICH,Save A Horse (Ride A Cowboy),duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,6:49:00 AM,"HOWARD, BLANE",Run It Back,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,6:52:00 AM,"WILSON, LAINEY",Things A Man Oughta Know,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,6:55:00 AM,"KEITH, TOBY",I Love This Bar,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,6:59:00 AM,"CHESNEY, KENNY",How Forever Feels,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,7:11:00 AM,"URBAN, KEITH",Better Life,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,7:15:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,7:19:00 AM,"MESSINA, JO DEE",I'm Alright,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,7:22:00 AM,"RODGERS, JAMESON",Some Girls,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,7:25:00 AM,"ALDEAN, JASON",When She Says Baby,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,7:31:00 AM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,collab,male-female,multiethnic,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,7:42:00 AM,"STRAIT, GEORGE",You Look So Good In Love,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,7:49:00 AM,"MCCREERY, SCOTTY",Damn Strait,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,7:53:00 AM,"ATKINS, RODNEY",Watching You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,7:57:00 AM,"MCGRAW, TIM",My Next Thirty Years,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:09:00 AM,"MURPHY, DAVID LEE",Party Crowd,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:13:00 AM,"CHURCH, ERIC",Heart On Fire,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:20:00 AM,"YOUNG, BRETT",In Case You Didn't Know,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:23:00 AM,"RUCKER, DARIUS",Don't Think I Don't Think...,solo,men,black,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Steel City,KFKF-FM,8:26:00 AM,"BROOKS, GARTH",Ain't Going Down (Til The...),solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Steel City,KFKF-FM,8:32:00 AM,"WALLEN, MORGAN",Whiskey Glasses,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:35:00 AM,"SHELTON, BLAKE",Home,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:39:00 AM,BROOKS & DUNN,Neon Moon,duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:46:00 AM,"PRESLEY, ELVIS",Guitar Man,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:56:00 AM,"BRYAN, LUKE",I See You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,8:59:00 AM,"BENTLEY, DIERKS",Come A Little Closer,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:03:00 AM,"ADKINS, TRACE",You're Gonna Miss This,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:07:00 AM,"CORBIN, EASTON",Baby Be My Love Song,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:10:00 AM,"ALDEAN, JASON",Blame It On You,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:14:00 AM,"KEITH, TOBY",Should've Been A Cowboy,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:17:00 AM,"YOUNG, CHRIS",Hangin' On,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:20:00 AM,"BRICE, LEE",I Drive Your Truck,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:24:00 AM,FLORIDA GEORGIA LINE,Get Your Shine On,duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:33:00 AM,"DICKERSON, RUSSELL",Every Little Thing,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:36:00 AM,"MESSINA, JO DEE","Heads Carolina, Tails Calif.",solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,9:40:00 AM,"COMBS, LUKE",Doin' This,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,9:44:00 AM,"ELDREDGE, BRETT",Don't Ya,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:53:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,9:56:00 AM,"HILL, FAITH",This Kiss,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:00:00 AM,"PARDI, JON",Head Over Boots,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:03:00 AM,"MCBRIDE, MARTINA",This One's For The Girls,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:07:00 AM,"RHETT, THOMAS",Country Again,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:11:00 AM,BROTHERS OSBORNE,Stay A Little Longer,duo,men,white,KansasCity,B2Bmen,B2BCombMen,X,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,10:14:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,KansasCity,B2Bmen,B2BCombMen,X,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,10:17:00 AM,"MURPHY, DAVID LEE",Dust On The Bottle,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,10:21:00 AM,BIG & RICH,Lost In This Moment,duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,10:30:00 AM,LOVE AND THEFT,Angel Eyes,duo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,10:33:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:37:00 AM,"MCGRAW, TIM",Where The Green Grass Grows,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:40:00 AM,"BARRETT, GABBY",The Good Ones,solo,women,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:50:00 AM,"UNDERWOOD, CARRIE",Blown Away,solo,women,white,KansasCity,B2Bwomen,B2BCombWomen,B2BStraight,B2BwhiteWomen
1/7/22,Steel City,KFKF-FM,10:54:00 AM,"JOHNSON, CODY",Til You Can't,solo,men,white,KansasCity,X,X,B2BStraight,X
1/7/22,Steel City,KFKF-FM,10:57:00 AM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Steel City,KFKF-FM,11:00:00 AM,"BENTLEY, DIERKS",Free And Easy (Down The...),solo,men,white,KansasCity,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
