date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,Cumulus,WSM-FM,1:56 AM,"LAMBERT, MIRANDA",White Liar,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:00 AM,"JACKSON, ALAN",Wanted,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:03 AM,"CHESNEY, KENNY",Beer In Mexico,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,2:07 AM,"MCGRAW, TIM/HILL, FAITH",It's Your Love,collab,male-female,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:10 AM,"HOUSER, RANDY",Runnin' Outta Moonlight,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:15 AM,"WALKER, CLAY",Live Until I Die,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,2:18 AM,"WILSON, GRETCHEN",Redneck Woman,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:21 AM,"MOORE, JUSTIN",The Ones That Didn't Make It..,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:24 AM,FLORIDA GEORGIA LINE,Round Here,duo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,2:27 AM,"BROOKS, GARTH",What She's Doing Now,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,2:31 AM,"CHURCH, ERIC",Springsteen,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,2:35 AM,"MCENTIRE, REBA",Fancy,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:38 AM,RASCAL FLATTS,Fast Cars And Freedom,trio,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:45 AM,"TILLIS, PAM",Maybe It Was Memphis,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:48 AM,MONTGOMERY GENTRY,Gone,duo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:51 AM,"TRITT, TRAVIS",Here's A Quarter (Call ...),solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,2:53 AM,"CARTER, DEANA",Strawberry Wine,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,2:57 AM,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,collab,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,3:01 AM,LITTLE TEXAS,What Might Have Been,group,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:05 AM,"UNDERWOOD, CARRIE",Before He Cheats,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,3:08 AM,"CHESNUTT, MARK",It's A Little Too Late,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,3:11 AM,"BRYAN, LUKE",Crash My Party,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:18 AM,"MCGRAW, TIM",Don't Take The Girl,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:22 AM,"RUCKER, DARIUS",Come Back Song,solo,men,black,Nashville,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WSM-FM,3:26 AM,"OWEN, JAKE",Made For You,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WSM-FM,3:30 AM,"PAISLEY, BRAD",Mud On The Tires,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:32 AM,"TWAIN, SHANIA",Whose Bed Have Your Boots ...,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,3:36 AM,"WALKER, CLAY",What's It To You,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,3:39 AM,"KEITH, TOBY",I Love This Bar,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:45 AM,"BROOKS, GARTH",That Summer,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:49 AM,"ZAC BROWN BAND/Buffett, Jimmy",Knee Deep,collab,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:53 AM,"TRAVIS, RANDY",Hard Rock Bottom Of Your Heart,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,3:56 AM,"YEARWOOD, TRISHA",Walkaway Joe,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,4:01 AM,"LOVELESS, PATTY",I Try To Think About Elvis,solo,women,white,Nashville,B2Bwomen,B2BCombWomen,B2BStraight,B2BwhiteWomen
1/7/22,Cumulus,WSM-FM,4:03 AM,"ALLAN, GARY",Watching Airplanes,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,4:06 AM,"HILL, FAITH",This Kiss,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,4:09 AM,"CHURCH, ERIC",Some Of It,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,4:15 AM,"JACKSON, ALAN",Mercury Blues,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:18 AM,LADY ANTEBELLUM,American Honey,trio,male-female,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,4:22 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Nashville,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,Cumulus,WSM-FM,4:25 AM,"SHELTON, BLAKE",God Gave Me You,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,4:29 AM,"MONTGOMERY, JOHN MICHAEL",Sold (The Grundy County ...),solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:31 AM,"OTTO, JAMES",Just Got Started Lovin' You,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:35 AM,LITTLE TEXAS,God Blessed Texas,group,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:38 AM,"VASSAR, PHIL",Just Another Day In Paradise,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:45 AM,"STRAIT, GEORGE","Love Without End, Amen",solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:48 AM,"BENTLEY, DIERKS",Lot Of Leavin' Left To Do,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:52 AM,"BLACK, CLINT",A Good Run Of Bad Luck,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,4:55 AM,"PAISLEY, BRAD",We Danced,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,5:02 AM,"YOAKAM, DWIGHT",A Thousand Miles From Nowhere,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,5:06 AM,"CHESNEY, KENNY/Potter, Grace",You And Tequila,collab,male-female,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:10 AM,BROOKS & DUNN,That Ain't No Way To Go,duo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:17 AM,"BROWN, KANE",Heaven,solo,men,multiethnic,Nashville,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:20 AM,"MCENTIRE, REBA",Is There Life Out There,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:24 AM,"ATKINS, RODNEY",Take A Back Road,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:27 AM,"MESSINA, JO DEE",I'm Alright,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:30 AM,"BRYAN, LUKE",Do I,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:34 AM,"JACKSON, ALAN",Gone Country,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,5:37 AM,"ALDEAN, JASON",Lights Come On,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,5:45 AM,"UNDERWOOD, CARRIE",Good Girl,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:49 AM,"STRAIT, GEORGE",I Cross My Heart,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,5:52 AM,"LYNCH, DUSTIN",Good Girl,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:01 AM,RASCAL FLATTS,My Wish,trio,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:04 AM,"BROOKS, GARTH",The Thunder Rolls,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:08 AM,OLD DOMINION,No Such Thing As A Broken...,group,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:15 AM,"MOON, NIKO",Good Time,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:18 AM,"YEARWOOD, TRISHA",XXX's And OOO's (An ...),solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,6:21 AM,"TURNER, JOSH",Your Man,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,6:24 AM,"AKINS, RHETT",That Ain't My Truck,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:28 AM,"HUNT, SAM",Take Your Time,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:32 AM,DIAMOND RIO,Love A Little Stronger,group,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:35 AM,"URBAN, KEITH",Better Life,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:45 AM,LONESTAR,Amazed,group,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,6:49 AM,SUGARLAND,Baby Girl,duo,male-female,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,6:53 AM,"JACKSON, ALAN",Livin' On Love,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,6:59 AM,"STRAIT, GEORGE",Carried Away,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:03 AM,"BRYAN, LUKE",Rain Is A Good Thing,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:05 AM,"TRAVIS, RANDY",Deeper Than The Holler,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:13 AM,"CURRINGTON, BILLY",Hey Girl,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:16 AM,"TRITT, TRAVIS",I'm Gonna Be Somebody,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:20 AM,"UNDERWOOD, CARRIE",Wasted,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,7:24 AM,BROOKS & DUNN,She's Not The Cheatin' Kind,duo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,7:27 AM,"STELL, MATT",Everywhere But On,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:31 AM,"MCGRAW, TIM","I Like It, I Love It",solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:34 AM,"CHESNEY, KENNY",I Go Back,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,7:42 AM,LADY ANTEBELLUM,I Run To You,trio,male-female,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,7:46 AM,"TWAIN, SHANIA",You're Still The One,solo,women,white,Nashville,X,B2BCombWomen,B2BStraight,X
1/7/22,Cumulus,WSM-FM,7:49 AM,LONESTAR,Walking In Memphis,group,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,7:53 AM,MADDIE & TAE,Die From A Broken Heart,duo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,8:01 AM,"BROOKS, GARTH",Friends In Low Places,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,8:05 AM,"LAMBERT, MIRANDA",Gunpowder & Lead,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,8:08 AM,"DIFFIE, JOE",John Deere Green,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,8:14 AM,"ALDEAN, JASON",Got What I Got,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:17 AM,"CHESNUTT, MARK",I Don't Want To Miss A Thing,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:20 AM,"PAISLEY, BRAD/Alabama",Old Alabama,collab,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:25 AM,"KEITH, TOBY",A Little Less Talk And A Lot..,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:27 AM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:31 AM,"MURPHY, DAVID LEE",Dust On The Bottle,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:34 AM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,collab,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:38 AM,"BAND PERRY, THE",If I Die Young,trio,male-female,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,8:48 AM,"CURRINGTON, BILLY",Let Me Down Easy,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,8:52 AM,BROOKS & DUNN,Brand New Man,duo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,8:55 AM,"MCCREERY, SCOTTY",Five More Minutes,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,9:03 AM,ZAC BROWN BAND,Homegrown,group,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,9:06 AM,"BYRD, TRACY",Watermelon Crawl,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,9:09 AM,"UNDERWOOD, CARRIE",All-American Girl,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:16 AM,"BENTLEY, DIERKS",What Was I Thinkin',solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:20 AM,DIXIE CHICKS,Wide Open Spaces,trio,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:23 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:27 AM,"CARPENTER, MARY CHAPIN",Down At The Twist And Shout,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:30 AM,"ATKINS, RODNEY",Cleaning This Gun (Come On...),solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:33 AM,"STRAIT, GEORGE",You Know Me Better Than That,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,9:36 AM,"YEARWOOD, TRISHA",How Do I Live,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:46 AM,SAWYER BROWN,Thank God For You,group,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,9:50 AM,"ALLAN, GARY",Nothing On But The Radio,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,9:53 AM,"JACKSON, ALAN",Chattahoochee,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,9:57 AM,"RUCKER, DARIUS",Alright,solo,men,black,Nashville,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:01 AM,"BERRY, JOHN",Your Love Amazes Me,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:04 AM,LADY ANTEBELLUM,Bartender,trio,male-female,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:07 AM,"YOUNG, CHRIS",Gettin' You Home (The Black..),solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:16 AM,"EVANS, SARA",Born To Fly,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:20 AM,"CHESNEY, KENNY",How Forever Feels,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:23 AM,"ELDREDGE, BRETT",Lose My Mind,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,10:25 AM,"MONTGOMERY, JOHN MICHAEL",Be My Baby Tonight,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,10:28 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,10:31 AM,"BROOKS, GARTH",If Tomorrow Never Comes,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,10:34 AM,BROOKS & DUNN,Play Something Country,duo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,10:44 AM,"HILL, FAITH",The Way You Love Me,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:47 AM,"MCGRAW, TIM",Not A Moment Too Soon,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:50 AM,"STAPLETON, CHRIS",Tennessee Whiskey,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,10:55 AM,"MCENTIRE, REBA",The Greatest Man I Never Knew,solo,women,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,10:58 AM,"MCBRIDE, MARTINA",My Baby Loves Me,solo,women,white,Nashville,B2Bwomen,B2BCombWomen,B2BStraight,B2BwhiteWomen
1/7/22,Cumulus,WSM-FM,11:01 AM,"BRYAN, LUKE",Drunk On You,solo,men,white,Nashville,X,X,B2BStraight,X
1/7/22,Cumulus,WSM-FM,11:04 AM,"KERSHAW, SAMMY",She Don't Know She's Beautiful,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Cumulus,WSM-FM,11:07 AM,"MOORE, JUSTIN",We Didn't Have Much,solo,men,white,Nashville,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
