date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,Mount Wilson FM,KKGO-FM,3:48:00 AM,"CURRINGTON, BILLY",Don't It,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,3:52:00 AM,"ALAINA, LAUREN/PARDI, JON",Getting Over Him,collab,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,3:54:00 AM,"SWINDELL, COLE",Ain't Worth The Whiskey,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,3:58:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:01:00 AM,"SHELTON, BLAKE",Boys 'Round Here,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:05:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:08:00 AM,LADY ANTEBELLUM,Bartender,trio,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:12:00 AM,"RHETT, THOMAS",Slow Down Summer,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:16:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:19:00 AM,"HUNT, SAM",Body Like A Back Road,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:21:00 AM,"DICKERSON, RUSSELL",Home Sweet,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:25:00 AM,"LANE, CHRIS",Fill Them Boots,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:27:00 AM,"BRYAN, LUKE",One Margarita,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:31:00 AM,"URBAN, KEITH",Wild Hearts,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:34:00 AM,FLORIDA GEORGIA LINE,Dirt,duo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:37:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,solo,women,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:40:00 AM,"SHELTON, BLAKE",Sangria,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:45:00 AM,"CHURCH, ERIC",Heart On Fire,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:49:00 AM,"COMBS, LUKE",Lovin' On You,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,4:53:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,collab,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,4:56:00 AM,"MORRIS, MAREN",I Could Use A Love Song,solo,women,white,LosAngeles,X,B2BCombWomen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,5:01:00 AM,"HUNT, SAM",23,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,5:04:00 AM,"RHETT, THOMAS",T-Shirt,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:07:00 AM,"MCGRAW, TIM",7500 OBO,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:15:00 AM,"ALDEAN, JASON",Just Gettin' Started,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:18:00 AM,"MCCREERY, SCOTTY",Damn Strait,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:22:00 AM,"SCOTT, DYLAN",Nobody,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:24:00 AM,OLD DOMINION,I Was On A Boat That Day,group,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:27:00 AM,"BRYAN, LUKE",That's My Kind Of Night,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:30:00 AM,BROTHERS OSBORNE,I'm Not For Everyone,duo,men,white,LosAngeles,B2Bmen,B2BCombMen,X,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:33:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,collab,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,X,X
1/7/22,Mount Wilson FM,KKGO-FM,5:36:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,5:44:00 AM,"CURRINGTON, BILLY",We Are Tonight,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:48:00 AM,LADY ANTEBELLUM,What A Song Can Do,trio,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,5:52:00 AM,"URBAN, KEITH",Little Bit Of Everything,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,5:55:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,5:59:00 AM,"UNDERWOOD, CARRIE",The Star Spangled Banner,solo,women,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:01:00 AM,"PARDI, JON",Tequila Little Time,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:04:00 AM,"DAWSON, DEVIN",All On Me,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,6:08:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,collab,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:18:00 AM,"MCGRAW, TIM",I Called Mama,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:22:00 AM,"LANE, CHRIS",I Don't Know About You,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,6:27:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,6:31:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),collab,women,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:34:00 AM,"ALDEAN, JASON",Take A Little Ride,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:37:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,6:41:00 AM,DAN + SHAY,Steal My Love,duo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:50:00 AM,"BRYAN, LUKE",Roller Coaster,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,6:54:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,6:57:00 AM,"UNDERWOOD, CARRIE",Church Bells,solo,women,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,7:00:00 AM,"YOUNG, CHRIS",I'm Comin' Over,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,7:04:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,collab,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,7:07:00 AM,"OWEN, JAKE",Best Thing Since Backroads,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,7:10:00 AM,"RAY, MICHAEL",Kiss You In The Morning,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,7:22:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,7:26:00 AM,"RHETT, THOMAS",Crash And Burn,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,7:29:00 AM,"WALLEN, MORGAN",Sand In My Boots,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,7:32:00 AM,"CHURCH, ERIC",Heart On Fire,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,7:37:00 AM,"BRYAN, LUKE",Up,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,7:40:00 AM,"DICKERSON, RUSSELL",Home Sweet,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,7:51:00 AM,"MCGRAW, TIM",Shotgun Rider,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,7:55:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,7:58:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,8:01:00 AM,"HUNT, SAM",23,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,8:04:00 AM,"PARKER, DREW",While You're Gone,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,8:08:00 AM,"CHURCH, ERIC",Hell Of A View,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,8:18:00 AM,"URBAN, KEITH",Wild Hearts,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,8:21:00 AM,RUNAWAY JUNE,Buy My Own Drinks,trio,women,multiethnic,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,8:26:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,8:29:00 AM,"YOUNG, CHRIS/POPE, CASSADEE",Think Of You,collab,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,8:33:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,8:36:00 AM,"RHETT, THOMAS",Slow Down Summer,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,8:40:00 AM,"WALLEN, MORGAN",Whiskey Glasses,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,8:51:00 AM,LADY ANTEBELLUM,Like A Lady,trio,male-female,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,8:54:00 AM,"BROWN, KANE",Heaven,solo,men,multiethnic,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,8:57:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,9:01:00 AM,"PARDI, JON",Tequila Little Time,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,9:04:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,solo,women,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,9:07:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,LosAngeles,X,X,B2BStraight,X
1/7/22,Mount Wilson FM,KKGO-FM,9:16:00 AM,"CHESNEY, KENNY",American Kids,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Mount Wilson FM,KKGO-FM,9:19:00 AM,"MARLOWE, KAMERON",Giving You Up,solo,men,white,LosAngeles,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
