date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
1/7/22,Audacy/Entercom,WPAW-FM,12:48:00 AM,"KEITH, TOBY",Old School,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,12:51:00 AM,"BECKHAM, CHAYCE/LINDSAY ELL",Can't Do Without Me,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,12:54:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Greensboro,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,Audacy/Entercom,WPAW-FM,12:57:00 AM,"HUNT, SAM",Hard To Forget,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:00:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:04:00 AM,"WALLEN, MORGAN",Whiskey Glasses,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:08:00 AM,"BLOCK, PRISCILLA",Just About Over You,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:10:00 AM,"URBAN, KEITH",Wild Hearts,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:15:00 AM,"COMBS, LUKE",She Got The Best Of Me,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:16:00 AM,HARDY,Give Heaven Some Hell,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:20:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:22:00 AM,"CHURCH, ERIC",Heart On Fire,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:27:00 AM,"BARRETT, GABBY",I Hope,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:30:00 AM,"JONES, CAROLINE",Come In (But Don't Make...),solo,women,white,Greensboro,B2Bwomen,B2BCombWomen,B2BStraight,B2BwhiteWomen
1/7/22,Audacy/Entercom,WPAW-FM,1:33:00 AM,"BRICE, LEE",Memory I Don't Mess With,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:36:00 AM,"CLARK, CALLISTA",It's 'Cause I Am,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:39:00 AM,"RHETT, THOMAS",Slow Down Summer,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:44:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:47:00 AM,"SCOTT, DYLAN",New Truck,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:49:00 AM,"OWEN, JAKE",Best Thing Since Backroads,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:53:00 AM,"COMBS, LUKE",Cold As You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,1:55:00 AM,"BROWN, KANE",Good As You,solo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,1:59:00 AM,"JOHNSON, CODY",Til You Can't,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:02:00 AM,"DICKERSON, RUSSELL",Blue Tacoma,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,2:05:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:09:00 AM,"FULCHER, RAY",Girl In It,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:12:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:15:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,collab,male-female,white,Greensboro,B2Bmixed,B2BCombWomen,B2BStraight,B2BwhiteMixed
1/7/22,Audacy/Entercom,WPAW-FM,2:18:00 AM,"HAYES, WALKER",AA,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:22:00 AM,"COMBS, LUKE",Better Together,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,2:25:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,collab,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:28:00 AM,"BARRETT, GABBY",The Good Ones,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:32:00 AM,DAN + SHAY,Steal My Love,duo,men,multiethnic,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:34:00 AM,"ARTS, TENILLE","Back Then, Right Now",solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:37:00 AM,"BAND PERRY, THE",You Lie,trio,male-female,white,Greensboro,X,B2BCombWomen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:42:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,2:46:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,collab,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,2:49:00 AM,BROTHERS OSBORNE,I'm Not For Everyone,duo,men,white,Greensboro,B2Bmen,B2BCombMen,X,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,2:51:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,Greensboro,B2Bmen,B2BCombMen,X,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,2:54:00 AM,"RHETT, THOMAS",What's Your Country Song,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,2:57:00 AM,"HUNT, SAM",23,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,3:00:00 AM,"BROWN, KANE",Heaven,solo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:03:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,collab,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BPOCMen
1/7/22,Audacy/Entercom,WPAW-FM,3:06:00 AM,"SMITH, GRANGER",Backroad Song,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:10:00 AM,ADELE,Easy On Me,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:13:00 AM,"BRYAN, LUKE",Up,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:16:00 AM,"ALAINA, LAUREN/PARDI, JON",Getting Over Him,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:19:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:22:00 AM,"BRICE, LEE",One Of Them Girls,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,3:25:00 AM,"RAY, FRANK",Country'd Look Good On You,solo,men,hispanic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:28:00 AM,"SHANE, ELVIE",My Boy,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:32:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:35:00 AM,"BROOKS, GARTH",Ain't Going Down (Til The...),solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:39:00 AM,"HOLY, STEVE",Good Morning Beautiful,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,3:43:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,3:47:00 AM,"KEITH, TOBY",Old School,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,3:50:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:53:00 AM,"CLARK, CALLISTA",It's 'Cause I Am,solo,women,white,Greensboro,X,B2BCombWomen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,3:56:00 AM,"FLEET, LARRY",Where I Find God,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:00:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:03:00 AM,DAN + SHAY,Speechless,duo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BPOCMen
1/7/22,Audacy/Entercom,WPAW-FM,4:07:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:10:00 AM,"MOON, NIKO",Paradise To Me,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:13:00 AM,"COMBS, LUKE",She Got The Best Of Me,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,4:16:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,collab,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:20:00 AM,"SCOTT, DYLAN",New Truck,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:23:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,4:26:00 AM,"BARRETT, GABBY",I Hope,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:29:00 AM,"DICKERSON, RUSSELL",Home Sweet,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:32:00 AM,"MORRIS, MAREN",The Bones,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:36:00 AM,"MOORE, JUSTIN",With A Woman You Love,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:38:00 AM,"BECKHAM, CHAYCE/LINDSAY ELL",Can't Do Without Me,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:45:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,4:48:00 AM,PARMALEE,Take My Name,group,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,4:51:00 AM,"MCGRAW, TIM",7500 OBO,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,4:54:00 AM,"CHURCH, ERIC",Heart On Fire,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,4:59:00 AM,"RHETT, THOMAS",Life Changes,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,5:07:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,collab,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:10:00 AM,"PARDI, JON",Up All Night,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:14:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:20:00 AM,"MOON, NIKO",Good Time,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:23:00 AM,"COMBS, LUKE",Better Together,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,5:27:00 AM,"MURPHY, DAVID LEE/CHESNEY, KENNY",Everything's Gonna Be Alright,collab,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,5:31:00 AM,"LANE, CHRIS",Fill Them Boots,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,5:33:00 AM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,5:37:00 AM,"LYNCH, DUSTIN",Good Girl,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,5:40:00 AM,"LAMBERT, MIRANDA/UNDERWOOD, CARRIE",Somethin' Bad,collab,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:48:00 AM,DAN + SHAY,Tequila,duo,men,multiethnic,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:51:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:54:00 AM,"BRICE, LEE",Rumor,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,5:57:00 AM,"MESSINA, JO DEE","Heads Carolina, Tails Calif.",solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:00:00 AM,"BRICE, LEE",One Of Them Girls,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:04:00 AM,LADY ANTEBELLUM,Downtown,trio,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:08:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:11:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:20:00 AM,"COMBS, LUKE",She Got The Best Of Me,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:23:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,6:28:00 AM,"BENTLEY, DIERKS",Gone,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,6:32:00 AM,"LANE, CHRIS","Big, Big Plans",solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,6:35:00 AM,DAN + SHAY,How Not To,duo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:41:00 AM,"BRYAN, LUKE",Drunk On You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,6:49:00 AM,"RODGERS, JAMESON",Some Girls,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,6:52:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,6:59:00 AM,"COMBS, LUKE",Beautiful Crazy,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,7:02:00 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,7:05:00 AM,"UNDERWOOD, CARRIE",See You Again,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,7:10:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,7:17:00 AM,"YOUNG, BRETT",Lady,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,7:21:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,collab,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,7:26:00 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,7:29:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,7:34:00 AM,"BRYAN, LUKE",Move,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,7:42:00 AM,"SCOTT, DYLAN",My Girl,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,7:50:00 AM,"YOUNG, BRETT",Mercy,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,7:54:00 AM,"CHURCH, ERIC",Heart On Fire,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,8:00:00 AM,"REXHA, BEBE/FLORIDA GEORGIA LINE",Meant To Be,collab,male-female,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,8:02:00 AM,"BARRETT, GABBY",I Hope,solo,women,white,Greensboro,X,B2BCombWomen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,8:06:00 AM,"HAYES, HUNTER",I Want Crazy,solo,men,white,Greensboro,X,X,X,X
1/7/22,Audacy/Entercom,WPAW-FM,8:10:00 AM,"MORRIS, MAREN",Circles Around This Town,solo,women,white,Greensboro,X,X,X,X
1/7/22,Audacy/Entercom,WPAW-FM,8:18:00 AM,"BRICE, LEE",Memory I Don't Mess With,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,8:21:00 AM,"MCENTIRE, REBA",Fancy,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,8:29:00 AM,"OWEN, JAKE",Homemade,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,8:32:00 AM,"COMBS, LUKE",Forever After All,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,8:35:00 AM,"MCGRAW, TIM",Humble And Kind,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,8:42:00 AM,"BRYAN, LUKE",Play It Again,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,8:51:00 AM,"WALLEN, MORGAN",Whiskey Glasses,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,8:59:00 AM,"GILBERT, BRANTLEY",Bottoms Up,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,9:02:00 AM,"ALLEN, JIMMIE",Best Shot,solo,men,black,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,9:05:00 AM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,collab,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,9:08:00 AM,"BARRETT, GABBY",The Good Ones,solo,women,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,9:17:00 AM,"COMBS, LUKE",She Got The Best Of Me,solo,men,white,Greensboro,X,X,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,9:19:00 AM,"YOUNG, CHRIS",Who I Am With You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,9:23:00 AM,"JANSON, CHRIS",Good Vibes,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,9:25:00 AM,"BROWN, KANE",One Mississippi,solo,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,9:29:00 AM,"PARMALEE/BROWN, BLANCO",Just The Way,collab,men,multiethnic,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BPOCMen
1/7/22,Audacy/Entercom,WPAW-FM,9:32:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,X
1/7/22,Audacy/Entercom,WPAW-FM,9:36:00 AM,"DICKERSON, RUSSELL",Blue Tacoma,solo,men,white,Greensboro,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
1/7/22,Audacy/Entercom,WPAW-FM,9:39:00 AM,"BLOCK, PRISCILLA",Just About Over You,solo,women,white,Greensboro,X,X,B2BStraight,X
