date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_race,b2b_raceGender
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,8:50:00 PM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,8:53:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,8:57:00 PM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:01:00 PM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:04:00 PM,"ELDREDGE, BRETT",Love Someone,2017,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:07:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:17:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:21:00 PM,"BENTLEY, DIERKS",Free And Easy (Down The...),2006,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:24:00 PM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:27:00 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:31:00 PM,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:35:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:46:00 PM,MIDLAND,Sunrise Tells The Story,2021,C,c-,trio,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:49:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:53:00 PM,"YOUNG, CHRIS",Gettin' You Home (The Black..),2008,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:56:00 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,9:59:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:02:00 PM,"HOUSER, RANDY",Goodnight Kiss,2013,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:07:00 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:11:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:22:00 PM,"RHETT, THOMAS",Country Again,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:26:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:28:00 PM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:32:00 PM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:35:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:39:00 PM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:49:00 PM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:52:00 PM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:56:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,10:59:00 PM,"RODGERS, JAMESON/COMBS, LUKE",Cold Beer Calling…,2020,R,c-,collab,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:03:00 PM,"MOORE, JUSTIN",We Didn't Have Much,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:06:00 PM,ZAC BROWN BAND,Keep Me In Mind,2010,G,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:09:00 PM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:21:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:25:00 PM,"MORRIS, MAREN",Girl,2019,G,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:29:00 PM,"YOUNG, CHRIS",You,2011,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:32:00 PM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:36:00 PM,"CHESNEY, KENNY",Til It's Gone,2014,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:39:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:49:00 PM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:53:00 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/18/22,"Friday, Underwood",EVE,COX,KKBQ-FM,11:56:00 PM,LITTLE BIG TOWN,Boondocks,2005,G,c-,group,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:01:00 AM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Houston,false,X,X,X,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:04:00 AM,"CURRINGTON, BILLY",Let Me Down Easy,2010,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:08:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:11:00 AM,"YOUNG, BRETT",In Case You Didn't Know,2016,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:15:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:18:00 AM,"STRAIT, GEORGE","Easy Come, Easy Go",1993,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:21:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:24:00 AM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:31:00 AM,"DICKERSON, RUSSELL",Every Little Thing,2016,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:34:00 AM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:37:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:41:00 AM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,2016,G,c-,collab,male-female,multiethnic,Houston,false,X,X,X,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:44:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,false,X,X,X,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:48:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:51:00 AM,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,12:55:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:02:00 AM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:05:00 AM,"GILL, VINCE",Don't Let Our Love Start ...,1992,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:09:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:12:00 AM,"YOUNG, BRETT",Sleep Without You,2016,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:15:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:19:00 AM,MIDLAND,Drinkin' Problem,2016,G,c-,trio,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:22:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:26:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:33:00 AM,"MORRIS, MAREN",The Bones,2019,G,c-,solo,women,white,Houston,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteWomen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:36:00 AM,"COMBS, LUKE","Houston, We Got A Problem",2018,C,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:39:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:42:00 AM,"WALKER, CLAY",If I Could Make A Living,1994,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:44:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:47:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:50:00 AM,"RHETT, THOMAS",Get Me Some Of That,2013,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,1:53:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:01:00 AM,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,Houston,false,X,X,X,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:05:00 AM,"JACKSON, ALAN",Pop A Top,1999,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:07:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:12:00 AM,"URBAN, KEITH",Days Go By,2004,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:15:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:18:00 AM,"LAWRENCE, TRACY",Stars Over Texas,1996,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:22:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:25:00 AM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:33:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:36:00 AM,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2BPOC,B2BPOCMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:39:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:43:00 AM,"PAISLEY, BRAD",I'm Gonna Miss Her,2001,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:46:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:49:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Houston,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:53:00 AM,"URBAN, KEITH",Better Life,2004,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,2:57:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:04:00 AM,"WALLEN, MORGAN",7 Summers,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:07:00 AM,"ALDEAN, JASON",Lights Come On,2016,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:10:00 AM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:13:00 AM,"MONTGOMERY, JOHN MICHAEL",Sold (The Grundy County ...),1995,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:15:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:19:00 AM,"BRYAN, LUKE",Play It Again,2013,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:22:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:25:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:34:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:36:00 AM,"DICKERSON, RUSSELL",Blue Tacoma,2016,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:39:00 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:43:00 AM,"UNDERWOOD, CARRIE","Jesus, Take The Wheel",2005,G,c-,solo,women,white,Houston,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteWomen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:46:00 AM,"SHELTON, BLAKE",God's Country,2019,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:49:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:53:00 AM,"STRAIT, GEORGE",The Best Day,1999,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,3:56:00 AM,"ARTS, TENILLE","Back Then, Right Now",2021,R,c-,solo,women,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:04:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Houston,false,X,X,X,X,B2Bwhite,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:07:00 AM,ZAC BROWN BAND,Toes,2008,G,c-,group,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:11:00 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:14:00 AM,"ALDEAN, JASON",Burnin' It Down,2014,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:18:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:21:00 AM,"ADKINS, TRACE",You're Gonna Miss This,2007,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:24:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:28:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:35:00 AM,"MCCREERY, SCOTTY",This Is It,2018,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:39:00 AM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:42:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
3/25/22,"Friday, regular",OVN,COX,KKBQ-FM,4:45:00 AM,"MCGRAW, TIM",Watch The Wind Blow By,2002,G,c-,solo,men,white,Houston,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
