date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_race,b2b_raceGender
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:41:00 AM,"SWIFT, TAYLOR",I Bet You Think About Me,2021,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:49:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Chicago,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteWomen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:53:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,12:57:00 AM,"RHETT, THOMAS",T-Shirt,2015,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:00:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:03:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:06:00 AM,"RICE, CHASE",If I Were Rock & Roll,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:09:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:12:00 AM,"REXHA, BEBE/FLORIDA GEORGIA LINE",Meant To Be,2017,G,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:15:00 AM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:18:00 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:21:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:24:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:27:00 AM,"RHETT, THOMAS",Sixteen,2017,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:30:00 AM,"HURD, RYAN",Pass It On,2021,C,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:33:00 AM,OLD DOMINION,Make It Sweet,2018,G,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:36:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:39:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:42:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:50:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:53:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:56:00 AM,"RUCKER, DARIUS",Beers And Sunshine,2020,R,c-,solo,men,black,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,1:59:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:03:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:06:00 AM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,Chicago,true,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:09:00 AM,"MOON, NIKO",Good Time,2019,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:13:00 AM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:16:00 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:19:00 AM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:23:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:26:00 AM,"RHETT, THOMAS",Look What God Gave Her,2019,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:29:00 AM,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:32:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Chicago,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:36:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:38:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:42:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:48:00 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:52:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:55:00 AM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,2:59:00 AM,"OWEN, JAKE",I Was Jack (You Were Diane),2018,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:02:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:05:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:09:00 AM,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,Chicago,false,X,X,X,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:12:00 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:14:00 AM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:17:00 AM,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:20:00 AM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:23:00 AM,"BRYAN, LUKE",Most People Are Good,2017,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:27:00 AM,"CHESNEY, KENNY",All The Pretty Girls,2016,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:30:00 AM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:33:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:36:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:39:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:42:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:48:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Chicago,false,X,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:52:00 AM,"RICE, CHASE",If I Were Rock & Roll,2021,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:55:00 AM,"RHETT, THOMAS",Country Again,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,3:59:00 AM,"TURNER, JOSH",Hometown Girl,2016,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:02:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:05:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Chicago,false,B2Bmixed,B2BCombWomen,B2BCollabWomen,X,B2Bwhite,B2BwhiteMixed
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:08:00 AM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:11:00 AM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:14:00 AM,"PARDI, JON",Dirt On My Boots,2016,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:17:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:20:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:24:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:27:00 AM,"MCCREERY, SCOTTY",You Time,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:30:00 AM,"CURRINGTON, BILLY",Do I Make You Wanna,2015,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:34:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:36:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:39:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:42:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:45:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:52:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:56:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,4:59:00 AM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:03:00 AM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:06:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:17:00 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:21:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:24:00 AM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:27:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:29:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:32:00 AM,"LANE, CHRIS","Big, Big Plans",2019,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:35:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:39:00 AM,"BENTLEY, DIERKS",Free And Easy (Down The...),2006,G,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:42:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:53:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",OVN,Audacy/Entercom,WUSN-FM,5:55:00 AM,"DAVIS, JORDAN",Almost Maybes,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:01:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:04:00 AM,OLD DOMINION,I Was On A Boat That Day,2021,R,c-,group,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:16:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:20:00 AM,"PARDI, JON",Heartache On The Dance Floor,2016,G,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:23:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:34:00 AM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:41:00 AM,RASCAL FLATTS,I Like The Sound Of That,2014,G,c-,trio,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:44:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:55:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,6:58:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:03:00 AM,OLD DOMINION,Hotel Key,2017,G,c-,group,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:09:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:19:00 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Chicago,false,X,X,X,X,X,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:27:00 AM,"BROOKS, GARTH",Friends In Low Places,1991,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:36:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:43:00 AM,"BENTLEY, DIERKS",Gone,2020,R,c-,solo,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:46:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,7:57:00 AM,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,Chicago,false,X,X,X,X,B2Bwhite,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,8:01:00 AM,"ELDREDGE, BRETT",Don't Ya,2012,G,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,8:04:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,8:10:00 AM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,X,X
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,8:18:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
2/25/22,"Friday, regular",AMD,Audacy/Entercom,WUSN-FM,8:23:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Chicago,false,B2Bmen,B2BCombMen,B2BCollabMen,X,B2Bwhite,B2BwhiteMen
