date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,4:39 PM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,4:50 PM,"KRAUSS, ALISON/UNION STATION",When You Say Nothing At All,1995,G,c-,group,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,4:54 PM,"PAISLEY, BRAD",She's Everything,2005,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,4:58 PM,"BYRD, TRACY",Watermelon Crawl,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:01 PM,MONTGOMERY GENTRY,My Town,2002,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:04 PM,"MCGRAW, TIM",Don't Take The Girl,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:08 PM,"WALLEN, MORGAN",More Than My Hometown,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:18 PM,THOMPSON SQUARE,Are You Gonna Kiss Me Or Not,2010,G,c-,duo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:21 PM,"STRAIT, GEORGE",I Can Still Make Cheyenne,1996,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:25 PM,"BRICE, LEE",Hard To Love,2012,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:28 PM,FLORIDA GEORGIA LINE,H.O.L.Y.,2016,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:32 PM,"JACKSON, ALAN",Chasin' That Neon Rainbow,1990,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:34 PM,"CHESNEY, KENNY",She's Got It All,1997,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:38 PM,"UNDERWOOD, CARRIE",Last Name,2007,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:49 PM,DIXIE CHICKS,Ready To Run,1999,G,c-,trio,women,white,Nashville,B2Bwomen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:53 PM,"SHELTON, BLAKE",Sure Be Cool If You Did,2013,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,5:56 PM,"YOUNG, BRETT",Mercy,2017,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:00 PM,"CURRINGTON, BILLY",Do I Make You Wanna,2015,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:04 PM,BROOKS & DUNN,Brand New Man,1991,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:07 PM,DIAMOND RIO,One More Day,2000,G,c-,group,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:10 PM,"KEITH, TOBY",You Ain't Much Fun,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:19 PM,"BENTLEY, DIERKS",Free And Easy (Down The...),2006,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:22 PM,"BROOKS, GARTH",What She's Doing Now,1992,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:25 PM,"PAISLEY, BRAD",I'm Gonna Miss Her,2001,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:29 PM,"MCBRIDE, MARTINA",Independence Day,1993,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:32 PM,"LAMBERT, MIRANDA",Settling Down,2019,R,c-,solo,women,white,Nashville,B2Bwomen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:35 PM,"URBAN, KEITH",You'll Think Of Me,2002,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:39 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:49 PM,"YEARWOOD, TRISHA",XXX's And OOO's (An ...),1994,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:52 PM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:56 PM,"MORGAN, LORRIE",What Part Of No,1992,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",PMD,Cumulus,WSM-FM,6:59 PM,"TRAVIS, RANDY",Three Wooden Crosses,2002,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:03 PM,"ANDERSON, JOHN",Straight Tequila Night,1991,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:05 PM,"CORBIN, EASTON",Baby Be My Love Song,2014,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:08 PM,"JACKSON, ALAN",Summertime Blues,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:17 PM,"CHESNEY, KENNY",There Goes My Life,2003,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:21 PM,"MCGRAW, TIM",Where The Green Grass Grows,1997,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:24 PM,CAM,Burning House,2015,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:28 PM,"WILLIAMS, HANK JR",Family Tradition,1979,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:32 PM,RASCAL FLATTS,Fast Cars And Freedom,2004,G,c-,trio,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:36 PM,"STRAIT, GEORGE",I Just Want To Dance With You,1998,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:39 PM,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:48 PM,"HUNT, SAM",Take Your Time,2014,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:52 PM,"BROOKS, GARTH",Papa Loved Mama,1992,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:54 PM,"ALDEAN, JASON",Fly Over States,2010,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,7:58 PM,"HILL, FAITH",The Way You Love Me,2000,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:01 PM,"TRITT, TRAVIS",Take It Easy,1993,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:05 PM,"RICE, CHASE",Eyes On You,2017,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:08 PM,BROOKS & DUNN,Boot Scootin' Boogie,1992,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:17 PM,ZAC BROWN BAND,Whatever It Is,2008,G,c-,group,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:20 PM,"TWAIN, SHANIA",Whose Bed Have Your Boots ...,1994,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:24 PM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",2017,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:27 PM,"LAWRENCE, TRACY",If The World Had A Front Porch,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:30 PM,LITTLE TEXAS,What Might Have Been,1993,G,c-,group,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:34 PM,"MORGAN, CRAIG",That's What I Love About Sun.,2004,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:37 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:48 PM,"UNDERWOOD, CARRIE",Cowboy Casanova,2009,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:51 PM,"STRAIT, GEORGE",If I Know Me,1991,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:54 PM,"LAMBERT, MIRANDA",White Liar,2009,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,8:58 PM,RASCAL FLATTS,These Days,2002,G,c-,trio,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:02 PM,"MESSINA, JO DEE",I'm Alright,1998,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:05 PM,"MCGRAW, TIM",My Next Thirty Years,1999,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:08 PM,"JACKSON, ALAN",Gone Country,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:18 PM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:21 PM,BROOKS & DUNN,Lost And Found,1992,G,c-,duo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:24 PM,"SHELTON, BLAKE/Stefani, Gwen",Nobody But You,2019,G,c-,collab,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:27 PM,"WILLIAMS, HANK JR",All My Rowdy Friends Are...,1984,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:31 PM,"CHESNEY, KENNY",I Go Back,2004,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:34 PM,"MONTGOMERY, JOHN MICHAEL",Be My Baby Tonight,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:37 PM,"YOUNG, CHRIS",Raised On Country,2019,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:46 PM,"PARDI, JON",Head Over Boots,2015,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:50 PM,"MCENTIRE, REBA",Is There Life Out There,1992,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:53 PM,"BRICE, LEE",I Drive Your Truck,2012,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,9:57 PM,"STRAIT, GEORGE",Give It Away,2006,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:00 PM,KENTUCKY HEADHUNTERS,Dumas Walker,1990,G,c-,group,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:03 PM,OLD DOMINION,One Man Band,2019,G,c-,group,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:06 PM,"BROOKS, GARTH",The Thunder Rolls,1991,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:10 PM,"TRAVIS, RANDY","Forever And Ever, Amen",1987,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:19 PM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:22 PM,"JACKSON, ALAN",Who's Cheatin' Who,1996,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:26 PM,"MCGRAW, TIM/SWIFT, TAYLOR",Highway Don't Care,2013,G,c-,collab,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:30 PM,ALABAMA,Mountain Music,1982,G,c-,group,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:34 PM,"KEITH, TOBY",As Good As I Once Was,2005,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:38 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:47 PM,RASCAL FLATTS,Prayin' For Daylight,2000,G,c-,trio,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:51 PM,"HILL, FAITH",Piece Of My Heart,1993,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:55 PM,"CURRINGTON, BILLY",That's How Country Boys Roll,2008,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,10:59 PM,LITTLE TEXAS,God Blessed Texas,1993,G,c-,group,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:02 PM,"BRYAN, LUKE",Drunk On You,2011,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:06 PM,"STRAIT, GEORGE",You Know Me Better Than That,1991,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:09 PM,"BROOKS, GARTH",Much Too Young (To Feel ...),1989,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:17 PM,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:21 PM,"MCENTIRE, REBA",The Greatest Man I Never Knew,1992,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:23 PM,ZAC BROWN BAND,Toes,2008,G,c-,group,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:27 PM,"GILL, VINCE",Don't Let Our Love Start ...,1992,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:31 PM,"MCBRIDE, MARTINA",My Baby Loves Me,1993,G,c-,solo,women,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:33 PM,"TURNER, JOSH",Why Don't We Just Dance,2009,G,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:36 PM,DAN + SHAY,19 You + Me,2013,G,c-,duo,men,multiethnic,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:46 PM,LADY ANTEBELLUM,American Honey,2009,G,c-,trio,male-female,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:50 PM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Nashville,X
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:53 PM,"JACKSON, ALAN",Where I Come From,2000,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:56 PM,"CHESNEY, KENNY",American Kids,2014,G,c-,solo,men,white,Nashville,B2Bmen
2/7/22,"Monday, Barrett",EVE,Cumulus,WSM-FM,11:59 PM,"LAWRENCE, TRACY",Time Marches On,1996,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:01 AM,"TWAIN, SHANIA",Any Man Of Mine,1995,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:05 AM,"BRYAN, LUKE",Drunk On You,2011,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:09 AM,"BROOKS, GARTH",Ain't Going Down (Til The...),1993,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:13 AM,"COMBS, LUKE",One Number Away,2017,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:20 AM,"JACKSON, ALAN","Tall, Tall Trees",1995,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:23 AM,"PAISLEY, BRAD",She's Everything,2005,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:26 AM,"MOORE, JUSTIN",The Ones That Didn't Make It..,2018,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:30 AM,MONTGOMERY GENTRY,Gone,2004,G,c-,duo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:34 AM,"DEAN, BILLY",Only Here For A Little While,1991,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:37 AM,BROOKS & DUNN,That Ain't No Way To Go,1994,G,c-,duo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:40 AM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:45 AM,"WALKER, CLAY",What's It To You,1993,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:48 AM,"ALDEAN, JASON",Fly Over States,2010,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:52 AM,"KEITH, TOBY",Should've Been A Cowboy,1993,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:55 AM,"TILLIS, PAM",Maybe It Was Memphis,1991,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,12:58 AM,"YOAKAM, DWIGHT",A Thousand Miles From Nowhere,1993,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:02 AM,SUGARLAND,Stuck Like Glue,2010,G,c-,duo,male-female,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:05 AM,"STRAIT, GEORGE",Carrying Your Love With Me,1997,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:09 AM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:13 AM,WYNONNA,No One Else On Earth,1992,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:17 AM,"SHELTON, BLAKE",Ol' Red,2001,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:21 AM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:24 AM,"URBAN, KEITH",Better Life,2004,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:28 AM,"JACKSON, ALAN",Livin' On Love,1994,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:31 AM,"CHURCH, ERIC",Drink In My Hand,2011,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:34 AM,"MCGRAW, TIM/HILL, FAITH",It's Your Love,1997,G,c-,collab,male-female,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:38 AM,"ATKINS, RODNEY",These Are My People,2006,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:44 AM,"MCBRIDE, MARTINA",Independence Day,1993,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:47 AM,"HOUSER, RANDY",How Country Feels,2012,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:51 AM,"YOUNG, CHRIS",Gettin' You Home (The Black..),2008,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:54 AM,"CHESNUTT, MARK",It's A Little Too Late,1996,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,1:57 AM,"NICHOLS, JOE",Brokenheartsville,2002,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:01 AM,ALABAMA,I'm In A Hurry (And Don't...),1992,G,c-,group,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:04 AM,"EVANS, SARA",Suds In The Bucket,2003,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:08 AM,SAWYER BROWN,Some Girls Do,1992,G,c-,group,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:11 AM,"BENTLEY, DIERKS",Somewhere On A Beach,2016,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:15 AM,"GILL, VINCE",Don't Let Our Love Start ...,1992,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:19 AM,"PAISLEY, BRAD",Mud On The Tires,2003,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:22 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:25 AM,ELI YOUNG BAND,Crazy Girl,2011,G,c-,group,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:28 AM,WYNONNA,I Saw The Light,1992,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:32 AM,"CHESNEY, KENNY",The Good Stuff,2002,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:35 AM,BROOKS & DUNN,Brand New Man,1991,G,c-,duo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:38 AM,"BRYAN, LUKE",I Don't Want This Night To End,2011,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:44 AM,"YEARWOOD, TRISHA",Walkaway Joe,1992,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:48 AM,"KEITH, TOBY",American Ride,2009,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:51 AM,"MCGRAW, TIM",She Never Lets It Go To Her...,1995,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:54 AM,"MCCOY, NEAL",Wink,1994,G,c-,solo,men,filipino,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,2:57 AM,"CURRINGTON, BILLY",Pretty Good At Drinkin' Beer,2010,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:00 AM,"CARPENTER, MARY CHAPIN",Down At The Twist And Shout,1990,G,c-,solo,women,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:03 AM,"SHELTON, BLAKE",Home,2008,G,c-,solo,men,white,Nashville,X
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:07 AM,"BROOKS, GARTH",Friends In Low Places,1991,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:11 AM,"SWINDELL, COLE",You Should Be Here,2015,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:18 AM,"MONTGOMERY, JOHN MICHAEL",Life's A Dance,1992,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:21 AM,"BRICE, LEE",I Drive Your Truck,2012,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:25 AM,"COMBS, LUKE/Church, Eric",Does To Me,2019,G,c-,collab,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:28 AM,"BENTLEY, DIERKS",Come A Little Closer,2005,G,c-,solo,men,white,Nashville,B2Bmen
2/25/22,"Friday, regular",OVN,Cumulus,WSM-FM,3:32 AM,"WALKER, CLAY",If I Could Make A Living,1994,G,c-,solo,men,white,Nashville,B2Bmen
