date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender,b2b_combinedGender
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:09 PM,"STRAIT, GEORGE",Wrapped,2006,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:13 PM,LITTLE TEXAS,Amy's Back In Austin,1994,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:16 PM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:19 PM,"WILLIAMS, HANK JR",All My Rowdy Friends Are...,1984,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:30 PM,RASCAL FLATTS,Life Is A Highway,2006,G,c-,trio,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:35 PM,"TRITT, TRAVIS",Here's A Quarter (Call ...),1991,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:37 PM,"TURNER, JOSH",Hometown Girl,2016,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:41 PM,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,2004,G,c-,collab,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:44 PM,"ANDERSON, JOHN",Straight Tequila Night,1991,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:47 PM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,10:51 PM,"PAISLEY, BRAD",Wrapped Around,2001,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:00 PM,BROOKS & DUNN,Boot Scootin' Boogie,1992,G,c-,duo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:03 PM,"BRYAN, LUKE",Most People Are Good,2017,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:07 PM,"STRAIT, GEORGE",Fool Hearted Memory,1982,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:09 PM,"WILSON, GRETCHEN",Redneck Woman,2004,G,c-,solo,women,white,Austin,X,X
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:13 PM,DIAMOND RIO,Meet In The Middle,1991,G,c-,group,men,white,Austin,X,X
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:16 PM,"LAMBERT, MIRANDA",Over You,2011,G,c-,solo,women,white,Austin,X,X
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:27 PM,"CORBIN, EASTON",Little More Country Than That,2009,G,c-,solo,men,white,Austin,X,X
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:29 PM,"RABBITT, EDDIE",Drivin' My Life Away,1980,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:33 PM,"JACKSON, ALAN",Remember When,2003,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:37 PM,SHENANDOAH,"Next To You, Next To Me",1990,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:47 PM,"UNDERWOOD, CARRIE",Undo It,2009,G,c-,solo,women,white,Austin,X,X
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:50 PM,"MONTGOMERY, JOHN MICHAEL",Be My Baby Tonight,1994,G,c-,solo,men,white,Austin,X,X
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:53 PM,"MORRIS, MAREN",My Church,2015,G,c-,solo,women,white,Austin,X,X
2/25/22,"Friday, regular",EVE,iHeartMedia,KVET-FM,11:56 PM,"BROOKS, GARTH",The Dance,1990,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:01 AM,"ALDEAN, JASON/KELLY CLARKSON",Don't You Wanna Stay,2010,G,c-,collab,male-female,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:04 AM,"STRAIT, GEORGE",It Just Comes Natural,2006,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:08 AM,"CARPENTER, MARY CHAPIN",Down At The Twist And Shout,1990,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:11 AM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",2017,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:14 AM,"MCDANIEL, MEL",Baby's Got Her Blue Jeans On,1984,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:17 AM,"CHESNEY, KENNY",I Lost It,2000,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:28 AM,"FOSTER, RADNEY",Just Call Me Lonesome,1992,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:31 AM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:34 AM,SUGARLAND,Something More,2004,G,c-,duo,male-female,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:37 AM,"MCGRAW, TIM",Something Like That,1999,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:41 AM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:43 AM,"VASSAR, PHIL",Just Another Day In Paradise,2000,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:47 AM,WYNONNA,No One Else On Earth,1992,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:51 AM,"ALLAN, GARY",Every Storm (Runs Out Of Rain),2012,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,12:59 AM,"PARDI, JON",Dirt On My Boots,2016,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:03 AM,"BROOKS, GARTH",The Thunder Rolls,1991,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:06 AM,"STRAIT, GEORGE",Run,2001,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:10 AM,"CORBIN, EASTON",Little More Country Than That,2009,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:13 AM,"PARTON, DOLLY",9 To 5,1980,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:16 AM,"PAISLEY, BRAD/ALABAMA",Old Alabama,2011,G,c-,collab,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:20 AM,"KEITH, TOBY",Should've Been A Cowboy,1993,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:29 AM,LITTLE BIG TOWN,Boondocks,2005,G,c-,group,male-female,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:33 AM,"BYRD, TRACY",The Keeper Of The Stars,1995,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:37 AM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:41 AM,"UNDERWOOD, CARRIE",Undo It,2009,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:44 AM,"JACKSON, ALAN",Don't Rock The Jukebox,1991,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:47 AM,"BRYAN, LUKE",I Don't Want This Night To End,2011,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:51 AM,"BLACK, CLINT",Desperado,1993,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,1:54 AM,"ATKINS, RODNEY",Watching You,2006,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:03 AM,"GILL, VINCE",One More Last Chance,1993,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:06 AM,"SHELTON, BLAKE",A Guy With A Girl,2016,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:09 AM,"STRAIT, GEORGE",Troubadour,2008,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:12 AM,"MCGRAW, TIM","I Like It, I Love It",1995,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:15 AM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:19 AM,"TRAVIS, RANDY",Deeper Than The Holler,1988,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:22 AM,"BENTLEY, DIERKS",Sideways,2009,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:32 AM,"BROOKS, GARTH",The River,1992,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:36 AM,"CHURCH, ERIC",Springsteen,2011,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:40 AM,"NICHOLS, JOE",Gimmie That Girl,2009,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:43 AM,LITTLE TEXAS,God Blessed Texas,1993,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:46 AM,"MOORE, JUSTIN",The Ones That Didn't Make It..,2018,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:49 AM,ZAC BROWN BAND,Whatever It Is,2008,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,2:53 AM,BROOKS & DUNN,She's Not The Cheatin' Kind,1994,G,c-,duo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:01 AM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:04 AM,"MCENTIRE, REBA",Fancy,1990,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:07 AM,"STRAIT, GEORGE",You Look So Good In Love,1983,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:11 AM,"ALLAN, GARY",Watching Airplanes,2007,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:14 AM,"TRITT, TRAVIS",Country Club,1989,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:17 AM,"KEITH, TOBY",Made In America,2011,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:20 AM,"TWAIN, SHANIA",You're Still The One,1997,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:30 AM,"PAISLEY, BRAD",I'm Still A Guy,2007,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:34 AM,"JACKSON, ALAN",It Must Be Love,1999,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:37 AM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns The Whiskey,2018,G,c-,collab,male-female,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:40 AM,"TURNER, JOSH",Your Man,2005,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:44 AM,"MCGRAW, TIM",Not A Moment Too Soon,1994,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:47 AM,"UNDERWOOD, CARRIE",Blown Away,2012,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:51 AM,"ADKINS, TRACE",Every Light In The House,1996,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,3:54 AM,"FOWLER, KEVIN","Beer, Bait And Ammo",2000,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:04 AM,"BROOKS, GARTH",Standing Outside The Fire,1993,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:08 AM,"BRYAN, LUKE",Play It Again,2013,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:12 AM,"STRAIT, GEORGE",All My Ex's Live In Texas,1987,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:15 AM,"MESSINA, JO DEE","Heads Carolina, Tails Calif.",1995,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:18 AM,"PARDI, JON",Head Over Boots,2015,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:22 AM,"JENNINGS, WAYLON","Luckenbach, Texas (Back To...)",1977,G,c-,solo,men,indigenous heritage,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:25 AM,KID ROCK,Picture,2001,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:34 AM,ALABAMA,Born Country,1991,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:37 AM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:40 AM,"CURRINGTON, BILLY",People Are Crazy,2008,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:44 AM,"AKINS, RHETT",That Ain't My Truck,1994,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:48 AM,"STAPLETON, CHRIS",Broken Halos,2016,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:51 AM,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,2004,G,c-,collab,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,4:55 AM,"CHESNUTT, MARK",Bubba Shot The Jukebox,1992,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:02 AM,"JANSON, CHRIS",Fix A Drink,2017,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:05 AM,"PAISLEY, BRAD",We Danced,1999,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:09 AM,"STRAIT, GEORGE",Ocean Front Property,1987,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:12 AM,"UNDERWOOD, CARRIE",Church Bells,2015,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:15 AM,BROOKS & DUNN,Ain't Nothing 'Bout You,2001,G,c-,duo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:19 AM,"MONTGOMERY, JOHN MICHAEL",I Can Love You Like That,1995,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:22 AM,SUGARLAND,Baby Girl,2004,G,c-,duo,male-female,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:33 AM,"CORBIN, EASTON",Roll With It,2009,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:37 AM,"JACKSON, ALAN",Pop A Top,1999,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:40 AM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:44 AM,"BRYAN, LUKE",All My Friends Say,2006,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:48 AM,LITTLE TEXAS,What Might Have Been,1993,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",OVN,iHeartMedia,KVET-FM,5:52 AM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:02 AM,"ZAC BROWN BAND/JACKSON, ALAN",As She's Walking Away,2010,G,c-,collab,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:05 AM,"STRAIT, GEORGE",Baby Blue,1988,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:09 AM,"GRACIN, JOSH",Nothin' To Lose,2004,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:12 AM,"YOUNG, CHRIS",Hangin' On,2017,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:15 AM,"HILL, FAITH",Piece Of My Heart,1993,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:19 AM,"SHELTON, BLAKE",God Gave Me You,2011,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:34 AM,"PAISLEY, BRAD",I'm Gonna Miss Her,2001,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:38 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:41 AM,"MCGRAW, TIM",Where The Green Grass Grows,1997,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:45 AM,"ALDEAN, JASON",The Truth,2009,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,6:49 AM,"MURPHY, DAVID LEE",Dust On The Bottle,1995,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:03 AM,"CHESNEY, KENNY",Save It For A Rainy Day,2014,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:06 AM,"STRAIT, GEORGE",The Cowboy Rides Away,1985,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:10 AM,"LAWRENCE, TRACY",I See It Now,1994,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:14 AM,"KEITH, TOBY",He Ain't Worth Missing,1993,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:17 AM,"RHETT, THOMAS",Die A Happy Man,2015,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:21 AM,"BYRD, TRACY",I'm From The Country,1998,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:35 AM,ALABAMA,Song Of The South,1988,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:39 AM,"BENTLEY, DIERKS",Living,2018,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:42 AM,"JACKSON, ALAN",Wanted,1990,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:46 AM,"CURRINGTON, BILLY",Good Directions,2005,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,7:49 AM,"MONTGOMERY, JOHN MICHAEL",Be My Baby Tonight,1994,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:02 AM,"STRAIT, GEORGE",Carrying Your Love With Me,1997,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:06 AM,MONTGOMERY GENTRY,Something To Be Proud Of,2004,G,c-,duo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:10 AM,"COMBS, LUKE",Beer Never Broke My Heart,2019,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:14 AM,"TRITT, TRAVIS",Take It Easy,1993,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:17 AM,"MCGRAW, TIM",Humble And Kind,2015,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:32 AM,"ROGERS, RANDY BAND",Kiss Me In The Dark,2006,G,c-,group,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:37 AM,"OWEN, JAKE",Barefoot Blue Jean Night,2011,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:40 AM,"YOAKAM, DWIGHT",A Thousand Miles From Nowhere,1993,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:45 AM,"KEITH, TOBY",As Good As I Once Was,2005,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,8:48 AM,"HILL, FAITH",This Kiss,1998,G,c-,solo,women,white,Austin,X,X
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,9:02 AM,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,Austin,X,X
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,9:06 AM,"STRAIT, GEORGE",Unwound,1981,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,9:08 AM,"BROOKS, GARTH",Two Pina Coladas,1997,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,9:12 AM,RASCAL FLATTS,These Days,2002,G,c-,trio,men,white,Austin,B2Bmen,B2BCombMen
3/18/22,"Friday, Underwood",AMD,iHeartMedia,KVET-FM,9:16 AM,"CASH, JOHNNY",Ring Of Fire,1963,G,c-,solo,men,white,Austin,B2Bmen,B2BCombMen
